"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"Sandusky, OH",452,,,,,,,,,137950,137500,132900,128200,125000,124200,135900,128450,129700,129900,129900,119900,127777,129900,130000,129250,133350,132000,130000,139900,154900,149700,145000,154900,149450,139950,158900,157000,158900,159900,165000,165450,163900,166400,161250,164900,167900,165000,162900,154900,152249.5,149900,152699.5,152499,152900,154500,154500,154900,155000,154900,149900,144000,144900,149900,149900,154900,155000,158900,164900,159900,157400,159900,150000,149900,149000,149700,149000,149900,150000,153900,154700,153650,149500,149700
"Searcy, AR",453,124900,128900,124700,125000,124950,134000,130000,130000,133500,139900,138200,132500,129000,129000,127400,129000,134900,134900,134900,135000,130000,134900,139000,137900,135900,137500,139000,129700,124950,129900,132500,139900,138900,134900,132500,134950,134900,139700,143400,139900,139900,139250,139900,136900,137950,139000,131500,134900,129000,129900,129900,129000,131000,135000,129000,129900,129900,134500,130000,135000,130000,129900,133000,129000,134500,134900,134500,133450,138500,135000,129900,126500,129000,128000,125000,128500,125000,135000,139450,137500,132900,129900
"Columbus, IN",454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,149500,149900,150000,149950,151250,149900,149900,149950,149450,146900,149900,162900,169900,165000,169900,169900,159900,159500,154900,149900,164450,163405,164900,163900,164950,160000,166450,179900,177450,176900,179900,184800,168900,168500,168250,179500,179900,189900,189900,189900,189700,189900,179900
"Roanoke Rapids, NC",455,159900,159400,161250,162900,159900,159900,159900,159950,159900,161750,165000,158900,140000,144950,139000,124900,129900,133300,129000,129500,125000,120500,119900,120450,121000,119900,121000,119900,119900,125000,122750,119900,117750,119000,135000,136900,129450,125250,127250,129000,129000,132000,127950,131500,129900,129500,129000,124900,119900,119950,124900,129000,134950,130000,129000,129900,135000,139000,129000,125900,125450,129900,134000,139000,139900,137000,144900,139900,139900,134900,137900,136750,135000,135000,129900,129900,128200,129900,129900,135950,134900,128950
"Centralia, WA",456,199500,199000,199000,190999.5,189250,189950,193750,194750,199700,189999,186950,175000,169900,169900,174900,169250,175000,178500,178500,189000,185000,185000,176500,169000,169900,179000,179500,179000,179900,179900,179000,172500,174200,169950,169000,169900,169000,169900,169900,169000,177500,179250,179000,179000,172500,179250,168000,174500,174900,175000,175000,179900,179900,182000,185000,189000,189900,187500,189000,184900,175000,175000,175000,179000,179500,179000,178500,179900,179900,179900,179000,179250,172500,175000,179950,189900,188450,189500,196500,194500,189500,187500
"Casper, WY",457,157500,159450,156250,155700,157900,174900,174500,175000,184000,179900,175000,168900,165000,162450,174900,174450,179500,179900,179900,185000,185900,185900,195000,183000,184000,184900,185000,189000,187900,189900,190150,192800,189900,189900,199900,192500,199000,194250,199900,199900,209750,210000,199900,195000,219500,224625,220500,225000,224000,233000,235900,241900,247500,249900,249500,246550,250000,236500,233000,235000,233000,240000,245000,250000,250000,249900,249900,249000,243000,239900,232000,229900,222500,227000,228000,225000,225000,225000,225000,225000,225000,225000
"Helena, MT",458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205000,206950,199900,204000,223640,219450,224270,224900,219900,239900,239900,239900,247000,249650,250000,252000,244950,225000,229200,239900,233450,234950,230000,235000,237302,239900,239900,239900,245000,245000,246875,246875,249000,255000,259900,265000,266450,269900,269900,273000,272500,271200,269900,269900,268000,269900,277200,279900,279900,279900,282400,284000
"Findlay, OH",459,134000,129900,119900,119900,121500,112500,110000,114900,114500,114500,104950,105000,100650,99900,114900,119939,124900,122900,119900,114900,117950,105000,104900,99900,109900,111500,115000,119900,119250,115900,114900,112500,114700,115450,136000,139000,127200,129900,128000,134246,139900,142900,139999.5,145500,142000,134900,132900,129900,129900,129900,140000,146450,144900,145000,144900,144900,139900,139900,135150,134900,134900,139900,142350,146500,150000,152500,149900,149900,142900,142900,139900,139900,139900,149900,157900,159000,159900,162000,164900,159900,154900,149900
"Wisconsin Rapids-Marshfield, WI",460,99250,104000,104900,109900,107450,108900,112400,119000,116900,114900,115900,112900,109900,109000,109000,106900,109900,109900,104900,104950,99900,99900,99900,89900,89500,89450,85000,89900,89900,89900,89900,89900,88000,85000,99900,99900,99900,99900,1e+05,105000,105000,112900,111000,113500,110950,106900,105900,105000,109000,107900,107900,109900,109900,110000,110000,114900,114900,114900,114900,112900,110000,109900,109900,112500,114900,114900,114900,114900,114900,117450,114000,106450,104900,106900,109900,109900,114900,119900,118900,117700,115000,112700
"Palatka, FL",461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,132900,129000,139900,139900,139250,140000,140852,139900,140000,139900,139900,138900,130000,134900,129950,129000,129900,136450,134900,135000,139250,135900,139900,135000,135000,137800,140000,141500,144999,139900,139000,139900,136250,130900,134900
"Seneca, SC",462,229450,229000,229000,224900,219000,219900,224900,219900,219950,219900,219000,199900,199900,202000,215000,219000,215000,215000,199900,199900,199900,199900,198500,189700,190000,190000,195000,190000,194950,187000,179900,180000,179000,180000,199900,199900,199900,199900,199900,199900,2e+05,2e+05,199900,199900,199900,2e+05,206430,199000,195000,199900,213900,219900,224900,229000,225990,221200,219000,215000,210995,209495,199500,199000,202250,224500,224900,224950,217500,217200,219900,219950,219000,215000,215000,219000,215000,225000,225000,229000,229900,229000,229000,225000
"Mount Airy, NC",463,149450,158900,144000,144900,137500,133000,132000,134900,137000,134900,134900,129900,124900,119950,115900,114900,109450,114000,112000,124900,119900,114900,114900,117400,121000,128250,109900,117900,114900,119950,124950,129900,129900,129950,140000,138500,134900,131450,134950,134900,135000,139000,139000,135000,135000,133000,129900,136250,134900,138250,139000,136000,149000,139900,144500,144500,135000,142200,139000,132900,138500,139000,139000,148000,164900,174250,169000,157900,158500,163000,149900,145900,145000,138000,136900,139900,141500,150000,149900,149900,149000,145000
"Glenwood Springs, CO",464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654500,715000,715000,7e+05,677500,649000,620000,596000,597000,625000,626500,649900,637000,675000,715000,679000,665250,649000,595000,673750,749000,779500,792000,750000,755000,825000,775000,759500,750000,695000,679000,699000,749000,750000,749000,739450
"Key West, FL",465,5e+05,499000,5e+05,499000,499000,499000,499000,499000,499450,499000,499000,499000,499000,499000,499000,499000,499000,498000,475000,460000,450000,449500,450000,450000,460000,449000,449900,440000,426250,435000,425000,439000,449900,439000,475000,479000,499000,499000,499000,510000,549000,549000,545000,525000,525000,499000,499000,499000,510000,524000,519000,519000,525000,525000,516000,525000,525000,525000,549000,569000,569000,571000,589000,595000,596500,595000,599000,599000,599000,599500,625000,635000,659500,652500,649000,644000,649000,645000,649000,649000,649000,660000
"Aberdeen, WA",466,154450,149900,159500,149000,145500,149000,145000,149000,159900,150000,149500,139900,144900,139800,140000,139900,139900,148000,149500,150000,150000,149000,143900,135000,139900,139000,139500,141000,145000,149700,150000,147250,149000,144900,140000,142000,142500,140000,139900,142750,149000,149500,149900,149000,153475,149900,145750,149000,140000,149000,149000,149900,158250,159900,157500,159250,159000,159000,151000,150000,149900,149950,155000,159000,159900,158500,151900,156500,150450,155000,150000,149900,149000,149500,145000,144900,149900,149600,152900,159900,155900,160900
"Gallup, NM",467,,212000,210000,199000,199950,179900,174050,168950,165500,167000,168900,167000,161000,145000,154900,160000,164500,160000,169000,166750,183250,169000,164000,174450,173900,174450,152900,149900,156000,175000,152000,155000,159900,159900,159900,159900,159900,159400,154000,149950,150000,152000,159700,157500,156000,157350,154900,154950,149950,159000,172450,165000,166500,168950,171000,162500,159900,162300,156350,146750,149900,149900,148900,149900,149900,149900,150000,154950,149900,145000,150000,149950,152900,147250,148500,146750,149900,146000,145000,149000,147750,145500
