"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"United States",0,94.7915369447904,95.0819672131148,95.0668643488816,92.1366594360087,91.1221680090408,90.4545454545455,89.5,87.9775280898876,90.9356725146199,90.3110816367422,89.4416288517156,86.9837990292536,86.2479784366577,85.9240069084629,87.2041420118343,86.2524754290744,87.8554582210243,90.8430232558139,89.3162393162393,88.8832934012179,87,86.2855274006615,85.0610571081409,83.1094049904031,76.9596601040988,83.2048867493,82.8078950780001,83.136195967832,83.7858223916975,83.5591689250226,83.2493654822335,82.5945627198799,80.9849131796186,83.2589285714286,84.1463414634146,85.3174603174603,84.1994764403619,85.9235668789809,86.1603099965169,88.0724710619024,89.3342391304348,89.5458040816034,89.4886363636364,89.1837910264598,88.7345679012346,90.3426791277259,100.635593220339,95.4797665190107,91.6666666666667,92.7400825123179,94.5436417675068,95.4617834394904,95.9401412600599,97.1698113207547,95.98,95.4571759259259,95.459367501925,94.8124736620312,94.6548352867952,92.8035578627501,92.9740538902697,94.1714968476713,95.2827722205809,96.8682469974126,100,100.975680669274,100.062077288729,99.5471014492754,99.8771626663019,97.8586125808348,97.0730334379055,96.0623032479108,97.30745692496,96.8574284794485,99.3906350224503,101.988392805121,102.043270708083,103.312736664443,102.015306122449,101.762640622514,102.26776132613,101.85119047619
"New York, NY",1,221.89349112426,220.826761303891,222.282608695652,223.577235772358,223.809523809524,224.480151228733,225,224.666370498521,224.498995983936,224.208655536943,223.774871039057,221.56842384595,219.676549865229,216.256157635468,219.843259583882,218.217562254259,219.68787515006,220.20725388601,219.754253308129,217.453493288889,217.647741207656,215.51724137931,214.420490156182,213.368983957219,211.30081300813,210.9296875,211.30289532294,214.285535714286,217.538759689922,216.106403013183,216.195090439276,215.299190490082,215.455271565495,214.285714285714,222.61572436407,220.35414766393,221.139316712049,223.157894736842,225.483870967742,229.043156059285,231.04053137498,230.632551528074,232.618464052288,236.378205128205,237.231248028343,241.578288120983,251.10388724267,249.997477272727,248.191489361702,246.735395189003,249.516946333781,250,257.383684149989,258.333333333333,260.037641154329,262.655797101449,266.333333333333,265.172413793103,262.828947368421,264.060356652949,269.356734006734,270.373168498169,270.040080160321,274.390243902439,277.731481481481,282.665405343424,284.725050916497,287.859824780976,292.424242424242,298.177588212485,301.241109181516,302.03390135174,306,307.574189095928,307.518115942029,317.977272727273,318.865762571202,323.529411764706,326.614408361329,328.896672504378,330.614891264323,329.238683127572
"Los Angeles-Long Beach-Anaheim, CA",2,191.434133679429,190.951821386604,195.283536208601,197.924975820204,197.264699547706,194.475446428571,194.530284301607,195.191180485298,196.886446886447,194.361444657995,192.584009395238,186.136363636364,184.251909744309,181.570585565138,181.266846361186,182.2265625,185.757773809637,185.393258426966,184.049079754601,184.659090909091,181.518151815182,184.365159694107,183.058608058608,179.745493107105,176.945542003092,178.332208683711,179.410851758548,181.267217630854,186,188.656749184393,190.836071558963,187.124880570722,187.376725838264,194.120909595119,195.400960373987,200.163507859988,203.125,206.839492553778,212.602459016393,217.884993744154,222.34820089955,225.832012678288,233.148526407937,233.879662117254,234.58642569315,240.070062065498,246.922768359285,245.071923281833,240.349179118376,241.66218295709,246.620046620047,249.435555542044,254.896265560166,262.07839562443,261.194029850746,268.539554131382,267.963224893918,269.444444444444,272.212108013937,264.346439957492,265.646866408711,269.396886200431,269.461077844311,274.254199520055,282.738095238095,288.31929997153,286.259541984733,289.285714285714,294.699647622003,291.653738752715,290.676374976908,289.269768093095,289.7341211226,289.747399702823,290.802524797115,294.811320754717,300,305.13468013468,305.047143649473,306.930537263712,311.400212674519,313.5103926097
"Dallas-Fort Worth, TX",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4760956175299,71.6571802239906,71.5729379686435,71.7606219838363,71.4779191854916,71.4,73.1790333560245,71.1769115442279,71.4988545902001,71.4047049142808,73.3025375896722,73.794578313253,74.8229285968362,74.8898678414097,73.240589198036,76.8461538461538,73.3025375896722,74.1404011461318,78.6319612590799,77.7256129368805,73.5460191981931,77.7546762269529,82.6397146254459,87.6478364955158,87.1975806451613,88.3691529709229,92.5208100918219,87.3745748072637,87.5763747454175,91.5120714882943,93.273850377488,93.273850377488,92.289028938745,95.2836201402167,95.0295475485194,85.5421686746988,89.7221043699618,97.9732890154871,98.6436498150432,102.092904543134,105.042016806723,111.015828623673,107.475669210824,107.386292859145,110.782121779765
"Philadelphia, PA",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.970928863065,113.309303123927,112.291666666667,112.879932830571,111.752302541776,102.949882788869,108.283161884136,104.285714285714,106.687531936638,109.701187065084,109.219742063492,110.023992069156,109.534534534535,109.664004475432,107.639650445511,110.864745011086,109.333333333333,109.749894285097,109.716125256073,113.573232323232,113.235557046385,115.341917378565,113.823054690021,110.032512179789,109.164847161572,107.877697841727,107.838587562843,105.388653115926,106.295212765957,105.263157894737,107.646367521368,108.36129753915,108.253205128205,108.389261744966,106.320400500626,103.899026030051,105.934920131573,104.677361614534,102.096774193548,102.425665101721,99.2862041741646,98.3695652173913,98.4604368063015,98.5341781264225,102.064984607148,100.250836120401,99.236641221374,102.156341642229,100.598443038543,101.497326203209,103.167989417989
"Houston, TX",5,,,,,,,,,,,,,,,,,,,,,,,,,,,58.2497212931996,59.8311698717949,62.7900800819928,59.8666666666667,60.797952411735,60.8775081315347,60.0717647724589,58.8303515937139,61.1111111111111,56.6157760814249,61.6921269095182,64.0394088669951,64.5096203512397,63.7288883128835,62.4609375,65.9675709007596,64.7349809281627,66.3672654690619,67.9717898832685,70.6742102781707,70.503145239336,71.2166172106825,69.909242517169,71.9230769230769,69.9947368421053,68.5325961759963,72.1153846153846,73.093220338983,71.8390804597701,72.7496641289745,70.5610357583231,72.1147836538462,78.7602469676945,77.0585645090269,74.75,77.4428274428274,78.5594639865997,91.7207792207792,92.1510183805266,92.1510183805266,91.2893700787402,93.5256625826567,96.6494845360825,95.8049886621315,93.8398038132081,93.8398038132081,97.0872003093581,97.5,97.5,97.5,101.083032490975,104.76138776298,106.232294617564,107.777777777778,108.131935786281,106.232294617564
"Miami-Fort Lauderdale, FL",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.47605083089,130.333916584526,126.106842797854,126.881720430108,130.146467808678,129.594137542277,132.764373716632,134.424706863563,134.225145375183,130.305707864058,133.66330764671,132.664037289351,137.135724240098,143.284283943932,143.845682792407,136.584699453552,136.487964989059,141.21353138589,147.516990291262,150.884412714601,153.41177384745,157.755202918934,156.189903846154,155.086403955574,159.876543209877,161.013310433663,161.27688172043,164.879725085911,160.839809434994,165.795724465558,166.089965397924,169.782608695652,174.570823211239
"Boston, MA",7,135.772031882897,137.93330456942,142.711727848667,145.956166601875,147.875457648538,146.630182015757,143.866165842244,141.369977097647,139.694323144105,139.668367346939,138.333333333333,134.827305209052,132.541856396856,125.536727849034,127.892256805942,125.81148538961,136.157337367625,137.81328320802,134.306853582555,132.369814651368,129.903907716159,127.941699253466,122.243701134087,116.756513926325,117.443441710966,120.558605787964,126.276514240263,127.294427262041,133.241293343965,137.191216834401,133.319220999153,134.546080531049,131.750529880662,131.042429030827,131.782945736434,129.552022096375,129.659319286872,130.846032580137,134.228187919463,141.923990498812,145.638405576934,153.07669874599,153.021978021978,151.607142857143,152.5,151.31653931083,159.184812509934,147.135007849294,146.717189182257,146.499238964992,150.462962962963,157.049808429119,162.393162393162,160.011312217195,159.262363788768,157.071428571429,157.182961121782,156.880322725235,156.716440381086,153.893197907048,155.005492609245,156.756756756757,162.095378755006,169.101306118883,171.373202890203,171.42380952381,173.611111111111,170.289037791904,173.906560636183,172.524863593902,171.322160148976,167.898124825077,160.255769230769,159.85244389794,166.997259022385,175.161338919079,180.851126707925,186.423863000966,185.144927536232,182.334857299043,178.763778146544,183.604630132031
"San Francisco, CA",8,248.475609756098,234.792829856009,235.872541697784,250.118259224219,253.954802259887,265.957446808511,266.37560856177,259.491561181435,258.995161489152,260.840176019598,252.008765522279,246.300559026636,243.635077793494,234.879032258065,222.833136992052,213.182332294651,229.183429798898,232.142857142857,231.682834936392,241.290390264373,240.062412746676,252.116402116402,237.738419618529,236.947426878934,212.707725368186,238.213387897281,249.311594202899,252.593036343339,258.91545093341,278.422998587389,274.725274725275,267.736492869505,264.620729588882,274.433505873208,288.675213675214,268.196721311475,276.421269029035,287.760402944728,303.214285714286,314.1075,331.944444444444,311.846779261083,329.97022334702,340.15889362019,335.824879871863,321.710999281093,314.461157407407,295.83480744426,300.814740990736,309.717868338558,321.917808219178,319.2,332.002906316698,337.440381558029,335.412667946257,324.406095921112,334.066901408451,356.696428571429,382.519280205656,357.859722925355,361.253197185363,371.428872098866,348.686344469672,348.686344469672,388.759628113061,400.259067357513,397.803375301366,379.513047207925,407.534246575342,433.01069791136,431.419919246299,402.252643569711,396.017699115044,404.461678588063,425.662878787879,442.093175853018,451.440162672247,442.931623931624,438.740466421253,437.469586374696,450.643776824034,465.516023945064
"Detroit, MI",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,61.6666666666667,53.7559523809524,56.5955594253374,58.920704845815,62.5,67.7601809954751,68.0388338711472,66.2727272727273,65.8033826638478,70.8433734939759,71.5230547550432,61.8350515463918,57.6666666666667,54.75,58.25,62.2194046602707,59.95,64.9350649350649,60.9100964737192,62.4892599289552,64.7605083088954,63.1192430361546,61.8653433872995,56.2285550320164,59.0680014430014,57.6666666666667,57.6666666666667,54.0386363636364,54.6463049853372,49.95,47.2631578947368,54.6584298006725,53.7313432835821,48.8924050632911,46.7633180701363
"Riverside, CA",10,97.2590627763042,95.1463555464982,93.0944382232176,96.0327421801633,97.4336283185841,95.5101473450097,93.6386217948718,93.3947142803892,88.8661899897855,88.2097186700767,89.8491879350348,89.7995939675174,84.7117794486216,85.599616540804,83.2412523020258,83.6756328391773,87.0673892554194,87.2382851445663,87,86.4933852773212,85.2673492605233,86.8840579710145,90.2912616409836,89.1071428571429,84.8659517661269,89.8961937716263,87.2395833333333,87.3834498834499,90.8863636363636,89.6690577905181,93.3797263597762,91.1995045583736,89.3292682926829,91.4013579043313,94.7906430130873,97.5935828877005,103.636363636364,110.294117647059,114.550264550265,117.07684620795,116.537352204937,117.137997748434,116.871865703357,120.152939874889,122.081015299026,124.472573839662,124.250850026627,127.176220806794,125,123.034424139397,124.583333333333,127.310368591881,125.974683544304,125.290971296825,124.543189368771,125.415589213151,131.127450980392,133.896476004341,134.839303413117,136.160085586462,136.441782739553,138.125158524065,140.047355807986,132.270586980373,130.093708165997,131.662348934156,131.709265175719,136.306973120374,136.906872605146,138.098025629791,136.906872605146,136.207741303283,138.081841432225,134.506962569588,136.087088244234,136.287826261535,139.916999575011,140.21164021164,141.858552631579,147.058823529412,145.99609375,149.957119494214
