"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"Orlando, FL",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.658184554294402,0.661570126433402,0.63430777716492,0.661102278749338,0.6425917002465,0.653315505241702,0.663603879530373,0.676820888685295,0.661853188929001,0.666087460179554,0.667675021607606,0.68256775915753,0.67020697167756,0.66309653711483,0.656606753540379,0.671140939597315,0.694139194139194,0.693800695249131,0.700073691967576,0.685527537386889,0.679431065335231,0.706521739130435,0.68539771713929,0.708727070594775,0.717711025515476,0.704832998622656
"Las Vegas, NV",23,,,,,,0.613862095506354,0.613862095506354,0.633805844521383,0.661452810180276,0.650195058517555,0.664130548126702,0.637362637362637,0.629803634148637,0.647282372833926,0.656696573583844,0.63611472657014,0.641228542522471,0.643756050338819,0.658961881589619,0.63323651812034,0.632538982053545,0.634314367380137,0.649350649350649,0.645161290322581,0.635631038931275,0.632538982053545,0.629194630872483,0.621360389493259,0.620229599751784,0.615640156619697,0.617283950617284,0.620229599751784,0.609149082820308,0.607276807432167,0.612299465240642,0.61285638474682,0.604133545310016,0.612244897959184,0.620107505929867,0.61125106111831,0.609754839288518,0.6181883426174,0.620636152055857,0.617465451337842,0.610362130426693,0.617529880478088,0.618516569661305,0.622266992027566,0.620111855707246,0.618049724846499,0.616067028092656,0.621621621621622,0.62497950051282,0.630252100840336,0.623314478797293,0.627092263072405,0.622208040842374,0.614867660475415,0.622083981337481,0.614113443501563,0.615377716214671,0.628192176396871,0.631315750597983,0.624346917450366,0.637850817949872,0.64145100641451,0.638198983340467,0.639762919112833,0.632126921170055,0.632530120481928,0.645280235988201,0.644153027249155,0.650557620817844,0.650853341047151,0.657331136738056,0.668238993710692,0.676197836166924,0.648263802148389,0.688770524699436,0.655172413793103,0.652749808208669
"San Jose, CA",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90546056009411,1.88846880907372,1.94439346373662,2.18327195345075,2.20291653738753,2.20105124835742,1.97959428715875,1.94015694889906,1.99093442045988,2.02634914496863,1.98458023986294,1.95603576751118,1.97712978428845,2.00595635028444,2.02020202020202,2.07236829310604,2.03262765134869,1.88042430086789,1.99512737562652
"Virginia Beach, VA",25,,0.649708969524926,0.701650437464292,0.716785158853588,0.720088683013906,0.704225352112676,0.683028919330289,0.748876684972541,0.733930284617845,0.70938608209987,0.708162504658964,0.674977546306675,0.687116564417178,0.695696985313064,0.690818987034364,0.701298701298701,0.700952574396558,0.6941287777396,0.68604325502467,0.675218494502396,0.682926829268293,0.691035808268571,0.693885278203454,0.695292066259808,0.690092165898618,0.681296811074888,0.697308633344984,0.698385177916511,0.699461722488038,0.700525394045534,0.697495539603806,0.670992352375869,0.659191353268981,0.652109481714389,0.66122678671919,0.667017134036744,0.676856921921859,0.681832269261762,0.697026022304833,0.71235216163486,0.729082047116166,0.724945908733281,0.713846424178528,0.708122372499634,0.705035971223022,0.705661151250179,0.705035971223022,0.699067909454061,0.699175331660093,0.706713780918728,0.721341353654146,0.715174129353234,0.725118483412322,0.715174129353234,0.697269043013724,0.697322057787174,0.702753930208882,0.694933747272277,0.704225352112676,0.695443316998735,0.675675675675676,0.690788019109008,0.701653353470553,0.705747909811514,0.716704472769202,0.720768820074746,0.692230364900845,0.694250790829722,0.702915303834617,0.6877964639931,0.687001923605386,0.695292066259808,0.662414120136934,0.675675675675676,0.6924784901471,0.700658920942308,0.705998868138087,0.725229129939321,0.738552437223043,0.700478907831986,0.706399960463565
"Providence, RI",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.577294685990338,0.582822085889571,0.610376398779247,0.605214152700186,0.669269589106546,0.689061154177433,0.600240096038415,0.531250246670929,0.580628134072315,0.5,0.560175389800366,0.582035809308536
"Jacksonville, FL",27,,,,,,,,,,,,0.60790273556231,0.632545289191996,0.622498867376528,0.656108597285068,0.65359477124183,0.678571428571429,0.678412312677197,0.669711799669527,0.668896321070234,0.657199471598415,0.641386705005945,0.66213076667773,0.645539906103286,0.621255824273353,0.609231644394572,0.665115350838168,0.676106900678101,0.679179730202532,0.673910771251861,0.671975618581156,0.659487397686529,0.659703133589885,0.676692122875454,0.663814955640051,0.612472160356347,0.603902136884484,0.61965811965812,0.621600813069595,0.643465175502645,0.653950953678474,0.648508430609598,0.642948992713245,0.655534517280404,0.667655786350148,0.668649321746503,0.670278699935746,0.6375,0.623247117482082,0.626356461088778,0.631687844298929,0.694444444444444,0.683777990493254,0.67130454923375,0.654673797503341,0.674404015056462,0.666627935956244,0.684156378600823,0.660895678813286,0.675339366515837,0.671094023068857,0.688802543270929,0.683927775482491,0.671349785759711,0.67329272202629,0.646617902499164,0.633669609079445,0.631566192034936,0.642791551882461,0.648569570871261,0.687410964520169,0.693380426311573,0.686011535724913,0.702158693115519,0.685144814699471,0.688661114670083,0.728070175438597,0.719950892091268,0.682524875621891,0.678964898795798,0.72294776119403
"Hartford, CT",28,,,,,,,,,,,,,,,,,,0.411177619715488,0.389309764309764,0.388071895424837,0.3987719444322,0.403817914831131,0.398789448325705,0.442708333333333,0.422306314769985,0.410141685309471,0.421133231240429,0.442518248175182,0.456408574367488,0.428240740740741,0.4149377593361,0.384514081085655,0.360923486081875,0.345071288102262,0.355648535564854,0.355648535564854,0.379867046533713,0.396612125116042,0.380829264823391,0.417309518784297,0.396825396825397,0.420975552370863,0.402285945851234,0.391608391608392,0.351164096648859,0.324661343030054,0.34965034965035,0.366666666666667,0.365296803652968,0.366365202411714,0.373931623931624,0.366063738156761,0.327253496016702,0.343089030988687,0.366060155268065,0.38454851793573,0.405092592592593,0.424534347231716,0.453857791225416,0.425442847289058,0.417920607623961,0.407268170426065,0.376884422110553,0.33698399326032,0.366365202411714,0.350215517241379,0.366666666666667,0.379834254143646,0.390218522372529,0.390218522372529,0.34577042928336,0.350215517241379,0.310800310800311,0.319064642615363,0.330600698845023,0.31855249745158,0.32294299354114,0.35813962769907,0.380228480450491,0.367316341829085,0.406199919109049
"Richmond, VA",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585966201322557,0.618447127974089,0.633653846153846,0.61912871383354,0.588653742353364,0.618447127974089,0.641253777338958,0.589598074990472,0.5625,0.585051061822032,0.618262523779328,0.610360962566845,0.568425764496109,0.635245901639344,0.64,0.61863173216885,0.619564313289394
"Buffalo, NY",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341649115162079,0.326655052264808,0.331418624316254,0.326512904722483,0.324675324675325,0.328386026541764,0.340136054421769,0.325977933801404,0.310243033691254,0.317130405631914,0.327421555252387,0.316927665920955,0.316927665920955,0.315196834989022,0.324074074074074,0.324074074074074,0.330116810563738,0.326573021885522,0.340136054421769,0.321056295291472,0.333498023715415,0.332520521771949,0.343162175902389,0.357142857142857,0.350140056022409,0.340501792114695,0.373483052029572,0.372825186412593,0.364077669902913,0.364963503649635,0.387596899224806,0.336715867158672,0.340408490188226,0.335506134969325
"Salt Lake City, UT",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.861183825098122,0.853034633894962,0.712377236057524,0.81096196868009,0.83864671437866,0.831852325613042,0.81938691710917,0.792393026941363,0.828729281767956,0.792682926829268,0.828729281767956,0.840901446350488,0.828729281767956,0.776627218934911,0.757305300691395,0.863787375415282,0.749083722336527,0.852508569607899,0.865402090185952,0.833532077271643,0.800681064923801,0.748593051831993,0.727611940298508,0.832852268062397,0.842424242424242,0.868085757180451,0.771932185145318,0.853093745335125,0.851949491513495,0.858034321372855,0.843040186371578,0.7975,0.805044593088071,0.852591215507292,0.844310008191479,0.821078431372549,0.906818181818182,0.8125
