"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"United States",0,139500,139900,142000,139900,139900,138000,135000,129990,135000,130000,129000,124900,120000,119900,120000,119900,120000,120000,119900,119900,115000,99000,115000,110000,109000,110000,114000,114500,114900,115000,115000,113500,110000,113900,129000,129990,130000,132900,135000,138000,139000,137000,135000,137500,138900,135000,139000,137500,135000,139000,139900,142900,145000,149500,148000,149000,149000,148000,134900,128450,134900,145000,145000,149500,154925,155000,155000,155000,155000,155000,159000,154900,154000,159000,159500,164900,165000,166600,165000,165000,169000,169900
"New York, NY",1,230000,229000,224250,225000,239900,239000,233000,229900,239000,245000,239900,235000,234900,215000,229999,229000,224000,219000,209000,199999,199500,199000,199000,198000,199000,199000,198500,199999,199990,199000,197000,189000,189900,189000,199000,198000,199000,197000,194000,193999,189900,180000,179990,187900,189000,185000,199000,195000,198000,192888,199000,199000,205000,230000,224900,225000,225000,220000,199900,208000,215000,219900,220250,219000,219000,227250,229000,228000,229000,238000,235000,235000,259000,265000,239888,260000,249000,250000,250000,255000,264900,275000
"Los Angeles-Long Beach-Anaheim, CA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299500,299000,290000,299000,299900,299990,299900,299900,305000,299000,299900,299000,299700,312750,309950,325000,329900,335000,327000,335000,339950,339000,335000,339000,349900,349000,349000,350000,359000,368500,375000,369000,365000,360000
"Houston, TX",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79990,83250,85950,86000,87500,86700,85500,89500,89900,92500,94900,94900,92900,89700,89500,95000,100500,98500,104999,105000,104500,104900,110000,109450,99800,108750,105000,110500,125000,129999,129000,120000,133250,130000,130000,139500,134000,138950,132000,139250,135000,144500,145000,139950,144900,152000,152500,149500
"Washington, DC",4,199900,199900,214900,229000,225000,215900,215000,210000,219900,219000,215000,209900,204500,208000,213900,215000,224000,219900,205000,219000,209900,192995,210000,2e+05,183750,205000,220000,229250,240000,249000,244900,235000,239900,235000,249500,249900,249000,240000,250000,265000,269900,269950,274900,270000,270000,274900,269900,263500,269500,267204.5,274900,275000,279900,280000,279000,274900,274555,275000,242000,238250,239999.5,255000,260000,259994.5,260000,265000,242250,267100.5,268000,269925,265000,259900,259900,269250,274925,279800,279000,275000,269900,265000,269900,270000
"Miami-Fort Lauderdale, FL",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000,160000,159000,159900,159700,150000,159700,158900,165000,169000,169000,169900,169250,165000,169900,162500,162000,169900,168000,165000,175000,175000,173900,195000,195000,190000,195000,189000,194500,198000,199900,209000,201440,210000,215000
"Atlanta, GA",6,,,,,,,,,,,,,,,,,,,,,,,,80000,75000,79975,79900,79900,83950,87700,85000,84900,85000,85000,1e+05,102000,105000,109900,112500,112000,115000,119000,118000,119000,120000,113400,115000,105060,109900,119200,120000,120000,124900,127900,130000,136900,137250,137000,122700,115000,129900,135000,139000,140000,140000,145000,145000,150000,154700,150000,154700,149900,149000,149950,152800,159900,155000,154900,154900,157500,159900,164900
"Boston, MA",7,195000,219900,224950,230000,227250,225000,220000,215000,219000,215000,219500,209777,202500,199900,209000,214900,224900,215000,209000,2e+05,198000,189000,169900,159900,179000,185000,199900,209900,204949.5,209900,199900,189900,189900,189700,194900,189900,194900,209900,225000,225000,229900,229900,235000,226950,229000,229000,219900,209900,217500,229777,239900,244900,249000,244900,235000,225000,229900,239900,239900,239900,239900,245000,249900,264000,259000,260000,259900,249900,259000,259949.5,259900,249000,245000,264900,269900,285000,284900,286000,279900,275000,299900,299900
"San Francisco, CA",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392450,375000,378000,395000,391698.5,415000,415000,409000,399000,399000,409150,429000,414500,399000,360000,396500,399000,399000,449000,475000,489000,479000,499000,518500,518500,499000,5e+05,499000,525500,530000,522499.5,524999,509500,542500,558950,545000
"Riverside, CA",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,108500,110000,110000,116375,119450,119900,120000,120000,119000,119000,119000,123750,120000,125000,103900,115500,129000,130000,132000,133750,133750,131000,135000,135000,135000,139000,138250,139250,140000,139900,139999,145000,140500,141750,139000
