"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"United States",0,265950,269000,269000,269000,265000,264900,260000,259900,264600,255000,249500,239900,232900,233801,232500,229900,235000,235000,235000,234900,230000,229900,225000,221900,222900,225000,229900,229900,234925.5,234950,230000,229900,229900,233900,268700,265500,265000,269900,275000,279900,285990,289000,289000,285510,287500,285000,284000.5,282990,279900,289000,291270,299000,299900,299900,299900,299900,299900,299900,299000,297821,299500,299950,307500,314900,319900,319990,319900,319900,319000,319900,319000,318000,316000,319900,325000,329990,334900,334985,334900,329990,330000,330900
"New York, NY",1,474900,469999,479000,479000,479000,475000,469000,465000,468000,459000,450000,449000,439000,439000,449000,447000,449000,440000,439900,439000,429900,429500,429000,425000,429000,429000,435000,439000,439000,435000,427000,424900,419000,419900,449900,449000,449000,450000,469000,469000,469900,469000,468300,459999,465000,465000,469000,469000,469000,465000,475000,485000,499000,499000,499000,499000,499000,499900,495500,499000,499000,499000,499000,499250,499999,499000,499900,499900,5e+05,509999,5e+05,499999,525000,525000,519900,529945,525000,529000,525000,523950,525000,525000
"Los Angeles-Long Beach-Anaheim, CA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659000,657900,649000,659000,659000,685000,699000,699999,708650,699900,699900,699000,698000,668000,679900,699000,715000,725000,749899,749999,749900,749900,749000,749900,749000,749500,749947.5,759900,779000,779990,787600,789000,789000,786500,785000,788000
"Chicago, IL",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289000,289900,285945,297250,299980,309000,315900,319000,315000,309900,3e+05,299900,299900,299000,299000,307990,319795,319900,329000,329000,325000,325000,324999.5,319900,319900,314838.5,317500,324900,330995,339000,340000,348950,349000,342990,340000,339000
"Dallas-Fort Worth, TX",4,219900,222495,225000,229000,229900,229900,226186.5,228500,231845,228999.5,223990,219000,214900,214900,214900,215000,220000,220970,224000,219900,214825,214900,210085.5,207900,209000,214000,214900,217500,219900,224990,219900,215990,215990,219900,239990,248900,245500,249900,259900,263990,269000,269900,269000,267900,268000,269900,266837.5,273270,275500,280000,283990,289900,294990,289900,295000,299900,3e+05,309900,307635,327350,329900,337915.5,349900,350000,340000,339900,337209.5,335990,336500,349000,349990,356990,352990,350000,355340,358977,358990,355990,355500,355000,358990,369900
"Philadelphia, PA",5,339900,339900,340000,340000,339900,339000,329900,329900,329900,324900,319900,314900,3e+05,309900,299999,3e+05,314990,299999,299999,299900,299000,299000,299900,299000,299900,3e+05,319000,319900,324900,319990,315000,309000,299991.5,303490,334900,334900,329900,334990,340000,339990,354900,354900,346300,345000,345744.5,345000,341773.5,349999,339900,337000,349900,354900,359900,365000,359000,354990,359900,349990,349000,344900,339900,344900,358260,364500,374641,369900,369000,364999,359899.5,364900,359900,350000,349900,350000,359900,375000,379900,375000,375000,369900,369999,374900
"Houston, TX",6,197500,199900,2e+05,200376,203000,204900,199900,199900,214000,210990,210990,207950,204990,205340,205000,205000,209500,212000,212994.5,209900,194900,195000,192000,195000,196990,199000,199990,205000,206500,208990,205495,206560.5,209192,209900,219900,227990,229500,238900,240007.5,244900,245990,249990,249900,249490,249990,256580,254537,256340,258990,264990,266490,275000,277990,279587,280000,288000,291990,294900,299000,307500,315990,319900,322000,325990,320701,314990,320000,324900,319992.5,325000,325000,332900,329990,318500,319900,318684.5,315990,316990,315000,313900,313000,315000
"Washington, DC",7,371034,375000,380000,395995,397388.5,398775,395000,385000,389900,390000,385000,370000,360900,369900,375000,379900,389900,395995,389000,389990,384245,382000,377122.5,374900,375000,381990,399000,410000,424900,428147.5,424900,420000,419900,424990,449900,440000,444990,448086,454900,470000,485000,485000,483400,479650,485000,480900,479900,475900,475000,482490,496450,499990,514990,509970,499999,499900,499250,499900,495000,489900,490450,499900,509900,524900,525000,524990,509900,514000,509990,514990,5e+05,499990,504990,518700,525000,539990,540890,539900,535000,527500,527900,525000
"Miami-Fort Lauderdale, FL",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348900,350000,350000,359000,365000,375000,379000,382596.5,359900,364900,369900,379000,384900,385000,386500,380990,389000,390000,397000,390995,389000,389000,389000,389900,399000,399500,409900,415000,413000,399000,399000,410000,414545,400045,410000,425000,429000,449000,459000,459900,464900,459900,459000,459900,459900,469900,478500
"Atlanta, GA",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,249900,244900,238700,248995,258959,262328,267900,269000,268900,265000,264400,259900,255000,250000,255000,261663,265000,264900,269900,274900,267069.5,269900,265000,267900,265000,263900,265000,275000,279900,289000,289900,289995,289900,289900,287500,289900
"Boston, MA",10,425000,455000,465000,469900,475000,474900,469900,459688,459900,459000,449900,437200,437000,445000,449000,449900,459000,456950,449900,447700,449000,439900,429900,419900,419950,429900,444000,459000,469000,460000,459000,450000,450000,459000,484900,469900,469900,489900,499900,519000,520000,525000,519900,499900,499900,499999,499900,499000,499000,518850,525000,539000,540000,539900,530000,525000,529900,529000,524900,519900,519900,529900,539900,559000,566497.5,564900,550000,549000,549900,555000,550000,549900,549900,559900,579900,597524.5,599000,599000,595000,589000,585000,589900
"San Francisco, CA",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749900,749000,750000,799000,829000,849000,868000,849000,839500,819000,799950,804444,795000,739940,749000,799000,875000,899844,936500,899999.5,888000,875000,875000,889000,898444,874700,849000,899000,950000,959000,978000,957850,939000,919001,925000,925000
"Detroit, MI",12,199900,199900,199900,199900,190000,183000,175000,175000,196450,194900,184992,174900,169000,165000,168000,169900,175000,180000,184900,186000,177900,179900,179900,179900,188700,189900,199900,211900,219000,225000,228900,224900,225000,229900,258250,250000,259000,260000,269900,279000,289000,294900,299000,294900,290000,289900,288825,289000,289900,299845.5,3e+05,315500,324900,325000,325000,324000,325000,324384,319900,315000,315888.5,325500,329900,339725,339900,345900,339950,339900,339900,339900,339900,339900,339000,339000,348000,349900,364900,369888.5,368325,359900,359900,360000
"Riverside, CA",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349900,349900,349900,350000,359900,365000,369900,370000,369000,369000,365000,365000,364900,360000,367745,375000,375000,379900,387000,389900,390000,389000,389000,390000,395000,398945,399000,399000,399500,399990,404900,406990,408700,399990,399900,399900
"Phoenix, AZ",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273990,276000,279900,285600,287900,289990,295000,294000,289000,292200,289990,295001,295000,294990,297900,299900,309000,315000,314999,310000,3e+05,314990,314990,318495,322990,319990,321990,325150,324997,325990,321279.5,329900,329250,326000,329000,325000
"Seattle, WA",15,359000,359900,369000,369000,369950,370500,374561,370000,374500,339950,319950,309950,294925,289995,288900,280000,279950,284950,285000,295900,289950,288990,285750,279950,279900,298000,309250,320000,325000,330000,337500,324950,324835,309950,359900,349992.5,349950,363932.5,375000,389950,404950,419990,425000,424974.5,425000,416950,399000,399000,389950,399000,405000,419950,418000,439000,444694,435000,435000,435000,413775,397625,399950,419000,429974.5,449999,468350,469990,465000,459950,454997.5,450000,449000,439000,438735,440000,459950,484974.5,494700,499000,494995,489950,494345,494950
"Minneapolis-St Paul, MN",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,299000,294445,314900,334900,325000,334900,335000,331900,330295,333666.5,329000,329900,329900,339900,344900,342950,344995,349000,349900,349900,345000,346990,349900,350000,350000,358445,349900,350000,349900,350000,349900,350000,350000,354900,354990
"San Diego, CA",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575000,584166.5,589000,599000,6e+05,625000,629900,639900,645000,640000,639000,639000,636000,625000,625000,649000,659950,679000,699000,669000,699000,699900,710000,7e+05,699000,725000,719000,719621.5,725000,729000,729000,725000,729000,716674,715000,7e+05
"St. Louis, MO",18,249900,249900,249900,249900,250000,249999,249900,249900,249900,245000,239990,235000,229900,229900,229000,229900,234900,235900,229000,225000,229900,229900,229000,225000,229999,225000,232000,239900,244900,248500,244900,243990,240000,239900,252885,249900,254000,257077.5,259900,262000,265000,264650,259900,259500,259000,255000,249900,249900,250000,255000,259950,265000,267900,268000,269000,267900,265000,265000,264275,260000,265000,269000,275000,279900,284900,289900,289900,287000,285000,289900,287000,281400,279900,289900,295000,307500,313911,310000,310000,310000,311450,309900
"Tampa, FL",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261000,262392.5,256672.5,255990,259000,258995,268000,263990,265990,269000,259900,273900,274900,274900,274900,277900,276802,279900,279900,283990,279990,276990,275000,275000,284500,282990,286740,291995,293990,296880,292990,294690,297690,293990,295000,294995,289900,289900,294000
"Baltimore, MD",20,375000,375000,375000,379000,375000,374900,359900,350000,350000,350000,350000,347000,340000,345000,349990,350000,365000,375000,375000,374900,370000,374000,369900,375000,375000,375000,389000,385000,384900,397000,394500,395000,394900,389945,399997,404490,414900,424900,420000,424995,429990,434142.5,432490,431311,442990,437500,434767,445985,439900,439450,448900,448720,446000,450000,449900,439900,449900,439990,439900,438750,437740,440990,439900,439999,436490,440624,439700,434465,449000,439900,439990,442490,444990,439945,445000,448525,450000,449900,449000,449900,447525,449900
"Denver, CO",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369500,369900,379900,389000,390000,4e+05,414631,419900,415132,419900,419000,414000,412950,409375,419925,424900,439712,445000,450000,450000,450000,449900,452588,449900,458975,474950,480695,488475,499000,495000,495900,489970,487172.5,485000,488970,483492.5,485000,494950,515000,525000,517500,519999.5,515000,504500,5e+05,499900,499900
"Pittsburgh, PA",22,240000,249900,249900,249900,256950,250000,249900,249850,245900,244900,240450,239900,239000,239900,239900,239900,234000,235750,239900,235000,237950,235000,237700,235000,233990,236000,240000,248000,250000,250000,245000,242000,239900,235495,254990,251990,257900,274900,270427.5,274900,279000,280000,275000,275000,279900,274900,269000,274900,280990,278990,279000,278150,279900,280990,279900,279900,278495,279900,279900,279000,279900,285000,292650,295500,299675,299900,299000,290000,299000,296700,298562.5,299000,297650,289900,299900,302508.5,309900,314900,3e+05,299900,299900,299900
"Portland, OR",23,321650,320000,321000,320000,319900,319950,319900,319900,319900,289900,280000,269900,262900,269000,274900,259900,260000,264000,271500,278999,279900,275000,274950,264900,269900,269995,279900,289900,285000,288450,292995,304947.5,309000,319900,328950,329900,325974,334995,340000,349995,359000,365000,369900,366500,373000,369000,360000,357500,349995,355000,362995,370000,365000,375900,384900,379900,379950,379900,375000,369900,375000,380000,389000,399650,399900,405000,407700,405000,407939,404201,405000,401000,405900,415000,429900,449900,449990,450000,454990,449999.5,450000,450000
"Charlotte, NC",24,275000,275000,275000,279000,275000,275000,274900,274900,274695,256000,249500,239900,237900,239900,238900,239900,241182,240000,240000,239900,236900,234000,229900,229000,239900,244548,248999,249500,249900,249900,245137.5,245000,242400,240000,259990,260000,262745,274500,279900,285000,289450,289000,289500,288000,289000,285000,285000,283789,279500,289500,305900,317990,319492,319900,315990,305990,304990,297900,305180,309900,314990,311931,311765.5,319990,320495,324900,328118,325000,319000,329832,325000,309900,311945,331140,345000,347000,349750,353741,354993.5,349499,349499,349900
"Sacramento, CA",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380990,383000,379920,399900,409950,419000,425000,429000,429950,425000,419999,415000,409382,374500,414950,425000,429000,430245,439000,439000,439000,439000,439000,443900,439900,436995,440000,449900,459000,469900,475000,475000,469995,459900,459500,455547.5
"San Antonio, TX",26,210000,214500,215500,219000,219900,220000,220000,218900,219950,220690,217960,215995,212000,214000,213694.5,215000,220000,220000,219990,215990,209000,208200,202804.5,199900,204490,2e+05,205990,209500,211000,214990,210000,210000,212750,217450,229575,229495,230485.5,234990,239900,242250,243031,247446,247000,246726.5,249850,256670,256670,263800,264853,271445,269900,273900,277100,273990,275000,285000,283000,279844,278490,289500,290990,289900,270990,277945,278888,278990,280490,279990,283430,277990,278990,283990,289999,297900,299000,299000,295000,296995,297990,297000,294990,299999
"Orlando, FL",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264900,268995,265000,269900,274000,269900,265000,261990,275000,274900,275000,272990,273999,274990,275000,279164,279900,279000,279990,281990,284900,294990,292990,295000,295000,295000,299000,299000,3e+05,299995,295945,295000,299000,295000,297990,297990
"Cincinnati, OH",28,219997.5,224900,219900,219900,219900,216900,211750,213700,214995,209210,199900,197000,194900,189900,195900,199000,204850,209900,204900,2e+05,205000,204900,203900,199900,199800,199900,199900,199990,199900,205146,199900,199900,193950,192500,220750,219900,219900,219900,225000,225000,229900,229900,235000,230000,231300,232500,233995,229000,231100,239497.5,239900,245000,249900,258990,256300,254900,254875,254900,250700,254900,258900,259900,259900,259900,260977,264000,264900,260900,265900,264900,264050,265900,269900,269900,269875,276863.5,280570,283900,285900,279900,279900,275000
