"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"United States",0,139999,142900,144900,140000,139900,139000,137000,134900,139500,134900,129900,124900,120000,119900,120000,119900,119900,120000,119900,119900,118000,114900,115000,112900,110000,112000,114900,114900,114900,114900,113000,112000,110000,112900,129900,129900,129900,130000,134900,137500,139500,139900,139450,139500,139900,139800,139000,137500,135000,139900,140000,145000,149500,149900,149500,149500,149500,149000,147500,144900,145000,149000,149900,150000,157500,159000,159000,159000,159000,159000,159000,157400,158900,159900,163000,167900,169500,169900,169900,169900,170000,170000
"New York, NY",1,278000,275000,280000,279000,279900,279000,275000,269900,275000,275000,275000,270000,269900,259900,272434.5,269000,267000,265000,260000,259900,259000,254900,249999,249987,249999,250000,254900,259000,259900,259000,250000,249000,249000,249000,269000,265000,269000,269000,274000,269999,269990,265000,264945,267725,269000,269000,279000,279000,279000,275000,284825,280500,289000,299900,299000,299000,299000,299000,299000,299000,299999,299000,299000,298000,289000,299000,309000,299900,3e+05,315000,315000,315000,339000,339000,316950,337995,325000,325000,325000,325000,330000,334900
"Los Angeles-Long Beach-Anaheim, CA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379900,375000,369900,375000,384999,394697.5,399000,399900,399900,399900,4e+05,399900,399888,395000,393950,4e+05,410000,425000,435000,439500,439900,439900,443500,439900,435000,435000,438694,448289,449000,450000,450000,460000,465000,468000,469900,475000
"Chicago, IL",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122500,124000,124900,125000,129900,134975,138027,139000,139000,139900,139000,134800,131719.5,132000,139900,149500,149900,155000,158900,154900,154900,152654,150000,149900,145000,145500,149900,159000,159900,164900,164900,164900,160000,159900,159500,154900,153000,153945,159900,164900,165490,169000,169900,169900,169000,169000,169500
"Dallas-Fort Worth, TX",4,109900,110000,115000,115800,113900,115000,115000,114900,124900,119000,115000,109000,100500,107250,109900,112000,115000,115590,112500,106702.5,99925,94900,109500,109900,99950,109997.5,109900,109900,109900,110000,110000,109900,105000,109900,124900,129900,129500,132950,139900,143000,139500,139500,142500,141000,142000,143900,139000,129900,124000,129900,140000,145000,154900,139931,139825,149900,145000,144900,137000,144950,149990,155000,163990,173750,174900,174900,165361,169900,175000,179000,179900,184000,182550,195000,212950,219000,225000,225000,225000,230000,230000,230000
"Philadelphia, PA",5,178000,179000,180000,179900,179000,179000,175000,175000,175000,174900,170000,169900,165000,167700,165000,164900,165000,164500,160000,159900,159000,157680,159000,154900,154900,159000,159900,160000,159900,159900,162200,157625,154900,155000,165000,164900,163000,165450,169900,170000,174000,174900,169900,167500,166000,168000,169000,168500,165500,169900,175000,179900,179900,179900,177250,175000,177000,175000,174900,169900,169900,174900,179900,179900,179000,179000,175000,174900,175000,175000,174999,169994.5,170000,175000,179900,179900,181000,179900,179900,179900,178900,179000
"Houston, TX",6,103500,102500,109559,109900,107000,105000,105000,104900,114900,112000,114900,110000,109900,110000,109900,108725,109900,109900,109000,107000,99900,88500,98000,98000,95000,99000,99925,104000,105000,105000,104900,104950,1e+05,98000,109500,107925,109000,112500,119000,113200,115000,117000,117000,119000,120000,125000,124900,120000,121900,125000,132500,138500,138999,138949.5,132000,137990,140250,143000,145000,147900,155000,160000,169900,169900,175000,170000,189990,195000,199700,198000,199900,203228,212990,214900,220000,219900,227003,226400,225000,225000,218000,219900
"Washington, DC",7,203900,205450,219000,224900,219900,215000,215000,209900,215000,210000,209000,199994,196000,197500,197500,199000,2e+05,209325,185000,2e+05,2e+05,199900,2e+05,199900,199000,210000,220000,229900,239900,249900,244999,239900,239900,240000,254970,249000,249900,261430,269990,279900,284990,284990,281000,280000,289945,289999,284900,275000,269990,285000,292000,299250,299900,299925,299000,299000,299999,299990,295995,289900,288000,291000,294900,299000,299900,299350,275000,289000,294000,295000,288000,289900,290000,298995,305900,313700,310000,312999.5,310000,307370,312250,315000
"Miami-Fort Lauderdale, FL",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172000,169900,164900,164300,163000,165000,164999,165000,164900,164900,169000,169000,173000,175000,174900,179500,179000,178000,175270,179000,185000,189900,194699.5,198000,209900,211999.5,215000,219900,215000,225000,225000,229900,233000,235000,240000,245000
"Atlanta, GA",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,118000,109900,109900,119900,120000,125000,126000,129900,125000,128500,129900,129900,124972.5,120000,124999,129500,131950,133900,135000,135000,134900,135000,135000,135000,134900,134900,130000,135000,139900,145000,149000,149000,150000,150000,150000,155900
