"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"California",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289900,285000,280000,285000,299000,305000,310000,318500,319500,318500,314900,309990,3e+05,295000,299000,3e+05,314900,319000,325000,329000,329775,335000,339000,339000,330000,325000,325000,330000,340000,349800,350000,357995,359999,359900,365000,365000
"Texas",2,104200,105000,109900,110000,109900,109500,109000,106000,115000,112000,110000,106900,104957,105000,106400,107415,109900,110000,109000,105000,99900,90000,104500,103000,1e+05,105000,105000,107000,106900,109000,107900,108500,104900,105000,110000,113192.5,114360,117500,119500,119500,120000,121000,123625,122000,123000,125000,120000,119000,116500,119900,124000,125000,129900,129000,129000,130000,132000,129900,129500,130000,134900,139900,140000,147000,149900,150000,155000,155000,159900,159900,159900,159900,159900,163900,169500,170000,177000,179000,179000,179000,179000,179900
"New York",3,262000,259500,269000,262500,269999,269000,262500,252468,259000,259792.5,259000,254900,250000,239250,259000,254000,249800,245000,240000,239000,234900,229000,229000,227900,225000,225000,229000,229000,229000,225000,219000,215000,218500,219000,229000,229000,229000,229900,234500,228999,224900,212000,201000,204900,199990,199900,215000,217000,219900,224900,224900,219900,219999,229000,219000,219900,219900,219980,219000,219000,225000,224000,220000,218000,218000,215000,215000,209900,209000,210000,215000,216250,232000,235000,224000,238000,225000,225000,215000,215000,217500,215000
"Florida",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,129900,129900,129900,129999,134000,134000,129900,134900,135000,137500,139000,139000,139500,139990,144900,140000,139900,145000,145000,146000,150000,155000,158000,164900,165000,168000,169900,169999,174500,174900,174900,174900,174900,177500,179900
"Illinois",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107000,109500,109900,114000,115000,119900,120000,119900,119900,119900,119000,115000,115250,114900,120900,129000,134900,137650,139000,135900,134900,133000,129900,129900,125150,128000,132500,139900,141900,147700,147500,147500,142000,140000,139000,135000,134900,134900,139900,144900,147900,149500,147900,145750,144900,144900,142000
"Pennsylvania",6,129900,129900,134900,134900,134900,134900,134900,130000,134900,132678,129900,127900,125900,126900,125000,125000,125000,124999,125000,124900,119900,119900,123900,119900,120000,120000,122900,122000,123400,120000,124900,119900,119900,119900,124900,124900,124900,124900,125000,128900,129000,129900,126000,125000,125000,124900,124900,124900,124900,124900,127900,129900,129900,129900,129000,125000,124900,124900,123500,119999,120000,124900,128000,129900,129900,129900,129000,125000,125000,124900,124500,120000,119900,120000,124999,128500,129000,128900,126900,125000,125000,124900
"Ohio",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79900,79000,79900,79900,80000,84500,84500,84000,80700,80000,81750,79900,79900,79850,79900,82250,84900,85000,86500,85000,84900,84500,82600,79900,79881.5,79900,79900,82000,84900,84900,84900,84900,84900,84900,82900,80000,79900,79900,80000,84900,86700,89000,88000,88500,86000,87500,86900
"Michigan",8,79900,79000,79000,79900,76000,74900,74000,71900,76900,75000,70000,69500,65000,65000,64900,65000,69900,69900,69900,69900,69900,69900,69900,67850,64900,64500,66500,69900,69900,69900,69900,69900,69900,69900,79900,79900,79900,79900,79900,85900,89500,89900,90000,90000,94900,92900,89900,89900,89000,89900,89900,95000,99900,99900,99900,99900,99900,97500,89900,89900,89900,94900,99500,105000,109500,109900,111850,109900,109485,105000,104900,99900,1e+05,1e+05,109900,113900,115000,117000,115000,115000,114900,115000
"Georgia",9,119900,119900,122900,124900,120000,119810,119500,115000,115000,110000,1e+05,99000,97900,94900,95000,94900,95000,95000,95000,90000,89900,89900,89900,87450,89000,89900,89900,89900,89900,92900,89500,89900,89900,92000,105950,109000,107500,109900,109900,112000,115000,115000,118900,116900,119500,119000,117950,110000,109900,114900,114900,119900,119900,120000,119900,119900,119900,119900,115500,115000,115000,119000,122000,125000,125000,125000,124900,125000,124900,124900,123500,120000,119900,124900,127500,129900,132000,134000,134900,134900,134900,135000
"North Carolina",10,125000,125000,125000,125000,124900,124900,124200,119900,120000,119900,118500,115000,112500,113000,114862,114900,115000,117900,119000,118900,116900,113900,116500,115000,118000,115000,117400,115900,114900,114500,114900,115000,113500,114900,119900,119900,119000,119900,119900,122000,124500,125000,124900,123900,125000,125000,120250,120000,119000,119900,119900,123000,125000,125000,125000,125000,125000,124990,124900,119900,120500,124000,124900,127500,130000,132900,133900,132900,133900,135000,136990,136990,138500,135900,139500,140000,144000,145000,145000,145000,145000,147700
