"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"California",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492500,489000,475000,485000,499000,519000,529000,535000,530000,525000,515000,501228,499000,470000,485000,499000,515000,525000,539900,549507.5,545000,548000,541320,544900,539998.5,539000,535000,549000,565000,575000,579950,585000,585000,578000,575000,575000
"Texas",2,214500,215000,217500,219500,219900,219900,219000,219000,224900,220990,219900,215000,212000,211000,211100,214900,219000,219900,219900,217000,208500,207990,205000,204500,205990,209500,210000,214900,215000,219000,215000,215000,215000,217900,229900,234000,233990,239000,243990,247000,249500,250000,250000,249990,252305.5,257900,255000,257990,259000,264990,268000,275000,277694.5,276990,279900,286990,287280,287900,287990,299194,301800,307000,306450,311990,309900,308990,310000,312990,310974,316150,315990,324990,321990,315990,319900,319900,319641,319900,319500,317900,317020.5,324000
"New York",3,399899,399000,399900,399900,399900,399000,399000,389999,399000,389000,384999,379000,374000,365000,379000,378800,375000,369900,369000,364900,359000,350000,349990,349000,349900,349000,349990,349900,349900,345000,334000,329900,329832.5,335000,359000,364000,364075,369990,378000,369900,364900,349900,349000,339000,339000,345000,349000,349000,357700,375000,369999,359900,355000,350000,349000,339990,340000,340000,345000,344900,344900,349977,349999,349900,346850,345900,329900,321000,319000,319285,319900,319900,329900,334900,339000,344000,340000,340000,324900,320000,324900,319900
"Florida",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287990,285000,285000,289000,289900,286990,295000,294990,295000,290000,289700,298000,297000,296990,295000,292945,299000,299900,305000,304302.5,304900,309000,309000,310000,317990,315000,320000,324990,327999,328990,339550,344900,345000,339900,339900,339500,335000,339500,342580
"Illinois",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259500,261995,259900,269900,275000,280000,286995,287990,285000,281457.5,279000,275000,274900,269990,274995,281900,290346,294850,299900,299900,299000,295950,295000,293995,292000,285000,287992.5,289900,299900,305000,309965,309990,310000,305845,304900,299900
"Pennsylvania",6,275000,275900,279900,279900,279900,279000,277500,274900,274300,269900,264900,259900,259500,259900,257400,259500,259900,259900,264900,259900,254900,254990,257500,254900,254990,254900,259900,259945,262775,260000,259900,250000,249900,249900,264000,259900,259900,269900,274900,275000,289900,290000,285000,279900,282576.5,279990,279900,290172,280000,269900,276879,279900,280000,283784,279500,277172,284500,279990,279900,278990,275000,275990,285000,291000,298500,296900,290000,289775,287790,289900,289900,285000,284900,286999,294542,299900,302742,299990,299900,295000,298692.5,295900
"Ohio",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188000,189000,189900,196900,199900,205000,208000,205000,2e+05,199900,199900,199000,193605.5,194900,199900,207350,210000,219000,220000,219900,217900,215000,215000,211945,209900,214900,221900,224990,229000,229900,229900,229900,227990,227500,223000,220000,218500,219900,222070,227700,234990,239900,239900,239900,235000,234900,232000
"Michigan",8,189900,189900,189900,189900,184900,179900,179000,179000,184900,179999.5,175000,169500,164900,164900,164900,165000,170000,175000,175000,175000,174900,174900,173250,169900,169900,169900,179900,182900,185900,189900,189900,185000,185000,189500,213750,209000,210000,214999,220000,229000,239000,239900,239900,239000,238500,229900,229000,229900,227900,238950,239900,249900,259900,259999,259900,259000,255000,250000,249900,244900,247000,255900,264900,274900,279900,279900,279900,279779.5,279000,278900,279000,275000,279000,275900,286900,289900,299000,299900,299000,295000,293000,292500
"Georgia",9,229900,229900,229900,229900,229500,225000,224900,224900,215000,206589.5,197000,189900,189500,184990,185000,186590,189000,187095,185000,179900,180000,182000,175000,174700,174900,179000,179900,179975,184900,189000,185000,187800,189900,192034.5,219900,220000,220665,225000,229000,235000,239900,242000,244900,241200,243400,240000,239900,234900,230000,237885,245000,249900,251000,254925,254900,250000,249981.5,249900,247000,241990,245000,249900,250000,250000,258900,259900,255000,259000,254900,255000,254350,251132.5,252900,259900,264900,270000,274900,274900,274900,270396,269900,270000
"North Carolina",10,294000,290000,294000,294000,290000,289900,285000,284000,282000,277082.5,274000,265900,259900,259000,259000,259900,262700,259900,259900,259900,259900,255900,250000,250000,259000,258125,259900,259900,258964.5,255900,254490,254900,251430,254000,272500,269900,269900,274900,279900,285000,285990,289000,286990,284900,285000,284900,275990,269900,274900,279900,289900,295000,299000,295540,295000,292900,289900,289000,289900,289000,287500,288000,292400,299900,299950,3e+05,304900,307500,3e+05,305000,299925,299000,299900,312000,319000,324900,324990,324900,324900,320000,321945,325000
"New Jersey",11,4e+05,409000,419000,409900,4e+05,399900,399000,399000,395000,389999,387000,378900,365000,369000,369000,369900,379000,374000,369900,369000,364900,364900,359900,350000,359000,364900,369900,369900,369900,359000,350000,349900,349900,340000,379945,379000,379000,389000,390000,390000,399900,399000,395000,389999.5,389900,389900,385000,389000,385000,395000,399000,399900,409900,404900,407990,4e+05,407995,4e+05,404950,399900,399900,399900,4e+05,419000,419000,424900,429000,425000,425000,429000,419900,4e+05,405000,405000,419900,429900,429000,434900,432300,425000,429000,420450
"Virginia",12,309000,309900,314900,319000,319000,314900,314000,309000,314950,305000,299900,298500,289950,293040,299000,298900,299900,299999,299990,299900,299900,299900,299000,289900,289900,289900,299900,310000,312000,309950,302600,299990,299900,299990,325000,324500,320000,325900,334990,339990,349900,349950,349500,349000,344900,339950,337000,338990,334990,338990,349000,359900,369000,369000,364900,364500,364900,361000,359900,350000,349900,359075,370000,383900,389000,384990,375000,377000,379900,379895,375000,371950,369950,350000,385000,399000,399000,397000,390000,385000,385637.5,379900
"Washington",13,322900,320250,329000,325000,325000,328500,325000,325000,325000,299950,295000,284900,274950,269950,269500,262650,263230,264950,267000,273000,270000,269900,268900,259950,260000,269992.5,279900,280900,284950,289900,289000,285000,283988,279900,299900,299499,296975,299990,310115.5,321393,329995,339900,345000,339990,340000,339950,329000,328617.5,322500,329000,339500,347900,349900,359000,359920,359000,359000,355625,345000,334900,339950,350000,359950,369900,379000,379000,375000,375000,375000,375000,374900,369900,365850,364950,374900,384950,389950,398900,399000,399000,399000,399900
"Massachusetts",14,399000,429000,429900,439000,439000,434900,429900,424900,429900,425000,420000,399900,399999,419900,419900,419900,420000,419900,409000,399900,399900,399900,397000,387700,393000,399000,409900,420000,425000,429000,424000,419700,419000,419000,445000,437900,431250,449000,459900,474800,479000,479900,473450,465000,464500,467950,454900,450000,449000,459900,479900,489000,489900,489000,479900,473000,469900,469900,469900,459900,450000,459900,475000,495000,499000,499000,495000,479900,489000,489900,489000,479900,479916.5,495000,509900,529000,529000,529000,524900,514444,509000,514900
"Indiana",15,189500,189900,189900,189900,194500,194500,189900,189900,189900,189900,189900,184900,179980.5,183000,184500,184900,185990,189900,189900,183900,179900,184900,184900,179900,179900,179900,179900,183945,184900,186900,185000,182990,179900,179900,189898,189900,189900,189900,196990,199900,199990,205000,202000,199900,199990,200990,199000,199900,199900,201900,209900,215000,219000,220000,220000,219992.5,219900,219900,219500,215000,217900,219900,224900,224900,224968,225000,225000,224900,225000,224900,224943.5,224900,225000,224900,225000,229900,230000,237900,239000,234900,235000,231562
"Arizona",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274900,279000,279000,284995,289000,290000,295000,294990,289900,294995,293000,295990,295000,294990,297000,299900,305000,310000,310847,308000,299900,310000,309990,313990,315990,314900,315000,319083,318096.5,319997,319000,322750,320025,320000,322435,319900
"Tennessee",17,249000,249000,249000,249000,249900,249900,249900,249900,249990,249000,245000,239900,234500,232000,234914,239900,243000,239900,239900,237500,234943,238000,235000,229000,224900,225000,229000,239000,238000,236500,242500,239992.5,239900,245000,259900,259000,259726.5,259997.5,264900,269000,269900,269900,270000,270000,269900,270900,269900,273647.5,269900,275000,279900,279900,287950,289900,286900,285000,286000,289970,289900,289900,291294,294900,289900,293900,299900,299900,299900,298298,299850,295000,299900,299500,299900,299900,299900,311900,314900,319260,320000,319000,315000,317510
"Missouri",18,229000,229900,229900,229900,229999.5,229900,229900,229202,229900,229000,225000,219900,214900,214777,215000,217000,219900,219900,215000,214450,215000,214900,213773,210000,215000,210000,214900,217500,219900,219500,215000,214900,214900,214900,220000,219000,215000,219900,223250,224900,229000,227925,226900,225000,224900,224000,220000,220000,219900,224900,229900,234070,239900,239900,239000,239000,239000,235000,234900,230000,230000,235900,242000,249000,249950,249900,249700,246900,249000,249000,248500,241900,241500,249000,254050,261650,265000,268900,264900,265000,265000,265000
"Maryland",19,349900,349900,349900,349990,349900,349000,339900,330450,339900,339900,339000,325000,324900,325000,329900,329999,339900,349000,349900,349900,340000,341490,339900,344000,339990,345000,349900,349900,350000,359990,359990,360000,361500,364990,379500,375000,379500,389900,389850,394900,397011,399000,399000,399000,399900,399000,395568.5,399900,399900,395495,4e+05,4e+05,408495,409900,409900,403990,410000,406990,409900,409990,411990,414360.5,413219,410000,410990,414900,409990,414990,414900,414900,410495,414990,415000,409000,409990,424990,425000,414500,419500,419999,419900,419900
"Wisconsin",20,219000,219900,219900,219500,218950,217000,214900,209900,214900,209900,203500,194900,189900,189900,191090,195000,199900,199890,199900,199900,199000,194900,189900,179900,179900,175000,179900,179900,179900,179500,175000,174900,169900,169900,199900,199000,195000,197450,199900,209000,210000,214900,214900,209900,2e+05,199900,195000,195250,189900,194900,199900,208400,219000,220950,219900,219500,215900,213900,208000,199900,204900,211000,219900,224900,229900,234900,235900,234950,239000,229900,229900,230000,234900,229900,235000,239000,239900,241900,254900,249900,249900,249900
"Minnesota",21,219900,222900,225000,224900,221900,224900,219900,219900,229900,224900,219900,212000,199900,199900,199900,199900,199990,199900,199900,199900,199900,195000,189500,180000,179900,180000,187900,189900,189900,190000,190000,189900,194900,199900,234000,229900,229900,239900,247900,249900,250000,259500,259900,259900,259900,269900,250000,249900,248888,264500,279930,279800,282990,289900,289900,289900,289900,289000,287000,285000,289900,299000,299900,299900,309900,312000,309800,3e+05,305000,309900,313650,310000,317500,309000,319000,314900,312800,314900,315500,314900,319900,319900
"Colorado",22,339000,339900,339000,334900,339900,339900,344000,345000,342000,320000,303970,299000,294900,289900,288000,290000,299900,3e+05,314900,317000,315000,307171.5,299900,289900,290000,298800,3e+05,3e+05,310000,315000,314900,309900,309900,315000,360000,364000,360000,360000,367500,369900,375000,379500,379000,384950,389000,379900,380000,384950,385000,387970,392000,399500,4e+05,410000,409000,409900,406950,414950,411975,418000,429900,429000,434000,439900,440000,445389,448507,440950,444900,449900,449883,451421,455565.5,474900,475000,469900,474900,475000,474983.5,474900,475000,474983.5
"Alabama",23,250000,249900,249900,249500,249900,248500,245285,244500,244900,239900,239000,234900,230945,233450,234900,237400,235000,234900,230000,229900,234900,229900,229900,229400,227060,229780,229900,229900,229875,229900,229900,229500,229900,229900,235000,234900,234900,234900,237900,242000,244900,245000,245945,247000,248242,249000,249000,247500,247400,249900,250450,257900,257450,255000,254900,254900,254000,254481,255000,255000,255000,257500,259900,260000,259900,263305.5,259900,259928,259900,265000,261900,259900,259900,269900,269900,275000,275000,276977.5,275000,274294,269900,269900
"South Carolina",24,279900,279000,278900,275000,270000,269900,269900,269000,274900,269900,260000,259000,249990,249000,249900,249500,245000,244900,239500,231900,229000,227990,225000,238000,227500,229900,235000,232000,238000,234900,230990,229990,229000,229900,249900,249000,247000,249000,249900,252990,259000,259900,259990,259900,259900,259324,259000,258500,258553,259000,260609,268000,272558,270000,269900,269900,273900,270040.5,269900,272900,272990,274500,279900,280000,279900,284945,285000,285533,282900,286990,285000,284900,284850,293990,298913.5,295000,299900,299900,299999,299999,301246,300990
"Louisiana",25,255000,255400,255000,250000,250000,250000,250000,252000,250000,249900,249500,244900,235000,235000,239000,239900,239500,234000,231000,230000,235000,230000,229000,224900,224600,222900,224900,223900,219900,224900,224900,211150,218000,215900,222850,219900,219900,220000,225000,225950,228900,230000,230000,229000,228450,230000,228900,232900,227400,232900,235000,236950,240000,239000,235000,249900,249000,247900,245000,248900,253900,259000,259000,261600,266900,269000,269500,270000,268000,269500,268950,268000,267000,284900,287000,295000,295900,295000,289000,280000,284900,285000
"Kentucky",26,219978,219900,219900,219900,219900,219500,219900,219500,219900,215000,209900,209900,209000,205000,209900,214650,219900,214999.5,213995,214900,215000,219000,217600,210250,210000,214900,217327.5,219000,216750,219900,219500,219250,214999.5,214900,222900,221788,219900,219900,224900,225000,228500,229000,229900,229000,229372.5,229000,229000,229000,228000,229900,239000,239900,239900,244650,244900,242500,244900,240549,244650,243900,245000,249000,249900,249900,249900,249900,249900,249900,250000,250000,250000,250780.5,250000,249900,249900,258979.5,259900,264900,265000,262500,259900,259900
"Oregon",27,305000,3e+05,299984,299900,299900,299900,299900,299900,299900,284900,275000,265000,255000,254900,259900,249900,249900,250000,259900,267804,269000,260000,249900,234000,245900,249000,250000,259500,259900,265000,269000,289000,289992.5,299500,309900,309000,309900,312000,319000,324950,330000,339900,339900,338997.5,339900,339000,334900,334000,329000,329900,337400,345211,330000,348900,350000,349900,349900,349900,349900,349500,349000,349900,359000,365000,369900,375000,375000,375000,379500,379900,378250,375000,374900,375000,389900,399900,412900,409900,420000,419900,419900,419500
"Oklahoma",28,225000,224990,224990,221982.5,222500,224000,219900,219000,219900,219500,218500,213219,210000,209900,211171.5,209900,210000,210000,209900,209900,208000,204900,2e+05,204900,202542,209900,215000,214900,219500,218050,210000,209900,209000,209000,225250,225000,225895.5,227000,229900,229900,233645,229900,225000,225000,227000,226990,228950,229900,229900,230000,229900,235000,235000,239500,239900,239990,239900,239900,239000,237745,244850,248000,249500,249900,250000,254000,254990,254900,250000,251100,250000,250000,249900,254900,250000,254945,259900,259500,259900,258500,254997.5,254945
"Connecticut",29,,,419450,419900,425000,425000,419900,415000,419900,419000,409900,399900,409000,4e+05,414900,414900,414900,409900,399900,399900,399000,399000,399000,398888,389997,399000,399900,403000,416950,414900,399900,399000,399000,399000,399000,389900,389900,399000,399900,409900,410000,415000,404900,399900,399900,399900,399000,399000,393975,399000,399900,409000,410000,415000,4e+05,399900,399500,399000,398000,389900,389900,399900,409900,415000,414900,409900,399999,399000,399000,397000,394900,389900,395000,399900,415000,420000,424900,428200,425000,419900,419900,419900
"Iowa",30,198950,199000,199900,199900,2e+05,199900,2e+05,199500,199000,194700,189500,185000,179900,179500,179900,183400,185000,186900,182500,181745,179900,179950,182500,179900,179900,188950,189900,192000,198000,198500,194900,198000,198500,199000,206500,204925,209000,211900,215000,219000,219900,218900,214700,209000,207000,209900,203750,210000,214900,219900,224900,225000,229500,225000,224900,225000,223000,221000,225000,219900,219900,229900,240000,245000,250000,254800,250000,249900,249900,249900,249900,244975,249900,250000,255688.5,259000,261900,264900,260000,259900,259900,259900
"Mississippi",31,229900,234000,229900,233250,234500,229900,229900,229000,227700,229000,225950,224999,222950,219900,224800,225000,225000,226500,225000,224000,224000,220000,219000,219900,219975,220000,225000,224900,225000,225000,225000,227000,224999,222400,226900,228900,229000,229900,234500,232700,235900,239900,239900,237000,239000,239000,238000,239900,239000,239250,239900,239999.5,242000,242500,244900,248245,245700,245000,245900,245000,244900,245500,248900,249000,249900,249900,249900,249900,249900,248950,248087.5,244900,244900,246950,249900,249000,249900,249999,250000,249900,249999,252900
"Arkansas",32,225000,228700,229000,229500,229500,229900,229900,229500,229000,225000,225000,222137.5,220000,219900,219900,219900,221900,224900,224900,225000,226500,227000,229500,230000,234500,234900,238650,239900,239900,239900,239900,239900,239900,236500,239500,235950,230000,235000,234900,235000,237500,237500,235000,235000,239900,236000,230500,229900,230500,234900,232700,239000,239000,239000,237900,239000,238975,239000,232500,232200,240000,239900,239000,236900,244900,240000,245000,244900,241500,239900,239900,239000,240000,249000,249500,250000,259000,254900,260550,259900,259250,257000
"Kansas",33,224500,221950,224900,224900,220000,221250,219900,218000,215000,212500,206925,199950,199000,199000,199900,204900,209900,207900,199950,199900,198900,199000,199000,190000,189950,197500,199900,205000,201732.5,198700,190000,189950,185000,184900,189950,189000,186900,189000,193000,198660,199950,203000,2e+05,2e+05,199900,199000,195000,195000,197000,199950,207000,214900,219000,219900,219500,215000,214900,210000,214750,212500,213200,215000,232000,240000,250000,249950,249000,242500,245000,245000,244900,242000,240000,247500,250000,260000,259950,259900,259900,255000,255900,254997.5
"Utah",34,227000,225000,224900,225000,220000,219900,215900,215000,219900,215000,210000,199000,189900,189900,184900,182900,179000,175900,179900,184900,180000,180000,179900,179000,179900,184000,180000,175000,179000,184900,185000,199000,204900,217700,234900,234900,235000,235700,240000,249900,253900,255000,260000,260000,260000,260000,259900,262250,259900,264900,265000,274850,279999.5,284900,284000,285000,285000,280000,279000,279900,289000,289900,289900,299900,305000,309000,310000,314900,315000,319000,319900,320000,324450,320000,329900,329900,329900,329900,329900,330000,335000,335000
"Nevada",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245945,247791,244500,244500,250000,255000,260000,265000,269000,269900,272700,270000,269900,269950,270000,274750,279000,288000,292945,289900,295000,299000,299000,297875,298000,295000,295000,289000,297923,305990,312000,310490,310000,310000,313121,313999.5
"New Mexico",36,299000,298200,294000,289000,289000,285000,279900,279550,279900,275000,274900,269000,259900,250000,250000,255000,259900,259000,254800,252900,258400,259000,259250,250000,249900,249900,249900,249000,249900,250000,249900,249900,249945,250000,269975,264995,257250,255000,258990,260000,269000,269900,269900,271675,269500,269990,269000,260745,260000,264700,265000,266990,265000,265000,265000,262250,260000,259000,255450,255000,255000,262500,264474.5,266997.5,269900,274900,279000,279000,279000,275000,270958.5,267500,266722,273040,269990,269990,274990,270000,274990,274900,270601,270000
"West Virginia",37,219000,224700,220000,215000,219825,219169.5,217073,219900,219000,219000,210000,209900,208445,209900,209900,209900,214900,219000,214900,214900,208000,203000,199999.5,199900,199900,199990,203917.5,2e+05,209900,214900,210000,209900,214000,210000,214900,209900,210000,219500,220000,224900,227500,225000,229000,229000,225000,219900,215000,219900,225000,225000,230000,239900,239000,239900,239000,232000,230000,230000,229900,229900,229500,229900,234900,235000,239900,237900,239000,237900,239900,240000,240000,239900,239000,231990,239000,245000,249000,240000,239000,234900,234900,235000
"Nebraska",38,205000,213949.5,219480,220000,222450,224900,225000,220000,220000,215900,215000,2e+05,199900,199950,208000,208945,209000,208000,205000,204000,199950,199900,195497.5,189000,185000,178450,189900,212000,215000,214900,214900,210000,209950,212500,215000,219000,215000,223711,230000,230000,235000,239900,240000,239950,243500,240000,239000,239950,239900,239900,240000,245000,259000,254975,250000,250000,252500,254900,257500,255375,259000,259950,265000,269000,269900,265000,264700,265000,265000,264350,265000,269700,272794,279500,285000,285000,284500,289000,289000,285500,289900,288500
"Idaho",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,203711,212995,222519,227500,228515,229900,229000,229000,229000,224900,224500,219900,219900,227000,259900,259500,267900,265000,269334,270000,275000,274000,272000,268000,269000,265000,273990,278610,281995,279900,279900,279000,284950
"Hawaii",40,650000,650000,665000,675000,680000,688500,682000,682000,715000,650000,6e+05,595000,599000,599000,599000,576000,587000,599000,649000,683000,669388.5,658500,667500,680000,670000,674500,679000,699000,649450,629000,625000,599000,6e+05,608190,689000,715000,749250,744600,730000,739500,749900,745000,730000,715000,715000,729500,743000,798000,770000,762500,750000,789000,782000,795000,788888,795000,798900,785000,795000,795000,799000,849000,849000,849900,799999,830000,820000,819000,818000,829450,839000,830000,860000,794900,868444,885000,888500,862500,859000,859000,888000,888000
"Maine",41,249000,248000,244900,239900,243950,244500,244900,245000,244500,239900,239900,239000,232000,234000,234900,236500,239000,245000,249000,245000,246000,245000,239900,239000,230000,239000,249000,258950,258950,259900,259900,256250,250000,245900,249999.5,244900,239000,239900,240000,240000,249900,249500,249000,247900,244900,249000,244450,239000,236250,232500,238000,240000,249900,250000,249900,249900,249900,249000,249000,239900,237750,234900,239500,249000,249950,250000,250000,250000,250000,259000,259900,258950,245000,244000,255000,269900,274900,275000,273900,274900,272000,269900
"New Hampshire",42,360000,359900,359000,349900,350000,349900,349900,340000,335900,330000,329900,329000,319900,319000,319000,312500,327500,324900,324900,319900,315000,309900,309900,299900,299900,304900,318750,319700,325000,319900,319900,319900,318913,319000,324900,319900,319000,324000,329500,335000,339900,339000,329500,327289,325000,324900,318450,319000,319900,324250,329900,337700,339900,339000,338450,335000,337500,335000,335000,334900,338900,334900,339000,349900,349900,349900,349900,345000,339900,345000,345000,345000,339900,345000,350000,359950,369900,369000,365000,359900,359900,360000
"Rhode Island",43,349900,325000,339000,342000,347900,332400,329900,339000,329900,319900,309000,299900,289950,289949.5,279000,285000,295000,299000,296500,299000,299900,297000,289900,279000,284900,276950,299000,299900,309900,319900,319750,327000,329000,329000,339500,339000,339000,339900,345000,349900,365000,374900,364900,359000,349900,349000,345450,335500,329900,339900,344900,349000,360000,359900,349900,349000,344900,344900,339000,329000,325000,331499.5,333450,349900,359900,359900,369000,359900,349900,349000,341250,339000,334900,349900,359860,369900,389000,389000,379900,350000,349900,351000
"Montana",44,299900,299000,299000,295000,294900,295000,299000,299000,299000,295000,295000,299000,299000,295000,275450,269810.5,264900,264450,270000,289900,287500,290000,289900,289900,290000,289000,294900,299000,295000,287900,294900,295000,299000,298000,319900,325000,325000,319000,338000,325000,325000,334900,331050,329000,329900,329000,325000,339000,339900,331700,325000,324900,327900,324400,320000,319900,325000,325000,339000,339900,340000,349975,339900,345000,359000,359900,360000,359000,359900,365000,369700,370000,365000,359000,354950,350000,359900,360000,355000,359000,359000,359900
"Delaware",45,323900,325000,320000,324900,320000,319900,320450,322000,320000,319900,317015,309000,3e+05,3e+05,3e+05,299999,299900,279900,269000,260000,265450,265000,269000,260000,259900,279900,299000,309945,309450,310000,304950,299990,3e+05,314900,319900,319900,325000,319000,325000,329945,334900,324995,324900,319990,319900,319806,314237.5,309000,314900,324900,324990,329900,330000,334271.5,335000,334950,339000,330000,329990,328900,325000,329900,339000,341640,345995,349900,339900,339900,349685,349000,339990,339900,339900,340990,349900,349900,349900,349900,345350,348888,339000,336953.5
"South Dakota",46,199900,194900,194200,189950,197500,198000,199900,199900,199900,199000,199243.5,190000,189900,189900,184900,184900,192250,189900,189900,189500,189500,187900,185000,187700,188850,189900,189900,189900,194900,194900,195000,194900,189900,186700,189500,189500,185000,184900,186500,189450,199500,198950,199900,198950,199800,194900,189900,189900,189900,195000,199900,199900,2e+05,204900,199999,199900,204900,204900,199999,2e+05,202200,209900,207950,214000,219900,223950,226900,222500,225500,225000,224000,224900,219900,224900,225000,227900,239000,235000,230000,229900,229850,238800
"Alaska",47,310000,309950,311277.5,311277.5,319250,324000,320000,319900,319900,310500,299900,299000,295000,299900,3e+05,310000,319900,319900,314900,316900,315000,319000,319000,319500,315000,315000,317900,324900,329500,329000,329900,329900,329000,325000,344900,345000,350000,355000,359450,369450,369000,362500,364900,359000,359000,359700,355000,349000,358450,361000,359900,366320,364900,360000,357000,350000,349900,349000,345000,349000,349900,359900,369000,374900,379900,379900,379900,375000,375000,379500,378950,374480,364000,360760,365000,373756,375000,375000,375000,369000,365000,365000
"North Dakota",48,197450,197450,194900,188900,188287.5,189900,189900,189900,189900,189900,187450,187000,189900,186500,189900,187900,185900,189900,189900,189900,189900,189500,189900,189900,188400,184950,183900,189900,194900,216000,219000,219900,219900,219900,220000,225000,224900,229900,229700,219900,229900,229900,229900,234995,234900,232900,229900,232900,239950,239900,246800,249900,251900,266250,264900,264900,275990,274900,275000,269500,275000,279900,274950,271450,279900,289000,286314,275900,276950,275900,279900,271925,286000,279900,279900,272900,274425,269000,272900,268000,268000,264900
"Vermont",49,299000,299000,298900,297750,299000,299500,299700,299900,299000,299900,299900,299900,299000,299900,3e+05,311000,319450,315000,319000,325000,325000,319500,325000,327500,327500,315000,315000,314500,319900,324000,324900,325500,325000,324900,329000,329000,329000,335000,324900,325000,324450,329000,329000,325000,324000,325000,315450,325000,325000,325000,319000,310000,315000,3e+05,299900,299000,299000,299000,299000,299000,3e+05,325000,325000,324000,315000,315000,325000,319000,310000,315000,319000,319950,325000,328750,329000,335000,330000,330000,330000,329900,339700,349000
"District of Columbia",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499900,525000,554750,619900,599950,619000,593000,572450,619900,654000,656500,654000,642500,692000,679000,679450,650000,639000,639900,649000,659000,699900,725000,699900,649900,675000,659000,649900,599999,624500,625000,684000,699000,739000,740000,744500,719900,767450,775000,717450,725000,699450,724950,743950,809000,869000,859990,829999,799000,8e+05,8e+05
"Wyoming",51,253500,245000,248750,239900,239000,239950,245000,241500,248000,240000,239900,239900,235000,235000,239900,241750,242800,248750,259000,256000,260000,259900,269000,260000,279900,265000,262500,259900,259900,255500,261000,265000,261000,259900,259900,274450,264900,259900,260000,264900,274700,271500,272000,260000,264500,265450,250450,259450,250000,259000,263250,269500,279900,289700,289500,289900,299000,290000,280000,299000,295000,279900,299000,299000,295000,295000,295000,289000,289500,287972.5,285000,288422.5,277700,275000,284000,281200,279900,279900,275000,279450,289900,289900
