"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"California",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365000,359900,349950,359000,370000,385000,390000,395000,398000,395000,389000,380000,375000,350000,368900,379000,389000,399000,4e+05,410000,399000,409900,410000,409950,409000,4e+05,399900,410000,424900,430000,438000,440000,440000,439000,439000,438000
"Texas",2,134900,135000,137500,139000,139000,139000,137500,138000,140000,139900,138947.5,135000,134900,134900,134900,134900,136965.5,139419,138340,135900,134500,134000,132000,130000,130000,131558,132000,134000,134900,135000,135000,135000,134900,135000,145700,147000,147000,149900,152592.5,155000,157990,159500,159900,159900,159900,160392,159500,159987.5,159900,164000,165434,169900,171390,169900,170000,174900,174200,173995,174900,176145,179900,184900,189000,192000,190000,191000,194900,197000,199500,199000,199900,2e+05,201990,197500,199900,202950,205000,209000,209900,209900,207990,209900
"New York",3,299900,299000,299999,299000,299900,299000,299000,290000,299000,294900,289500,280000,279500,269900,284900,279900,279000,275000,269990,264900,259000,249999,249900,249000,247800,245000,248187,245249.5,240845,237000,227900,225000,225000,225999,249000,250000,249999,259900,259000,249900,249000,234990,229900,225000,225000,229000,234500,230000,234000,249990,239990,235000,234500,230000,225000,224900,224000,223900,225000,219977,224900,229900,229900,225000,224000,225000,219900,210000,207900,204900,2e+05,199999,210000,210000,210000,219000,217500,216900,199900,199900,199900,195894
"Florida",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185000,186990,185000,189900,189990,193950,190000,189700,194500,194700,195000,195000,195000,195900,199500,206000,204900,204900,206000,206000,209000,216000,220000,224900,228900,229900,230000,236850,239900,240000,239500,239000,238000,235000,239500,239900
"Illinois",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144900,145500,149900,149900,155000,159900,159900,159000,157900,159000,155450,149900,150000,149000,155000,161130,169000,170000,174900,174900,169900,169000,165000,160000,157950,159900,164900,169999,178560,185000,184900,180000,178000,175000,174900,171900,169900,169900,169900,179900,184900,187500,186945,185000,182500,184500,180000
"Pennsylvania",6,154900,156900,159900,159900,159900,159900,159900,159000,159900,154900,149900,149900,147900,149000,148900,145500,149850,149900,149900,149900,147900,147400,146900,142900,144899,144900,145000,145000,147500,147000,144900,140000,139900,139900,149900,149900,149900,149900,153000,155450,159900,159900,159900,156700,158000,154995,150000,155000,149995,150000,155000,159900,162900,164000,159900,159900,159000,159900,154900,149900,150000,154900,159900,161600,165000,164900,159900,159900,159900,158000,155000,149900,149900,149900,154900,159900,160000,164900,159900,159900,159900,159900
"Ohio",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109900,109900,109900,112500,114900,119000,119900,119748.5,118500,118000,116900,114900,114900,112500,114900,117570,119900,122900,124900,124000,120900,120000,119900,117000,114800,115000,119000,119900,124900,124900,125000,125000,124900,124900,120000,119900,117900,118900,119800,120000,125000,129900,129900,129900,129900,129900,127000
"Michigan",8,109000,109900,109900,110000,109500,102400,99900,99900,108900,104163,99000,90000,89000,87900,85500,89000,94000,95000,95000,95000,94000,89900,89900,89000,87000,86000,89900,93900,95900,98900,98900,94900,94500,94900,110000,109900,109900,110000,115000,120000,127000,129900,129900,129900,129900,126000,120000,122625,119900,124900,128500,134900,139900,139900,139900,139900,139900,135000,129900,125000,129000,130000,134900,139900,145000,149900,149900,149900,149900,147900,144900,139900,139900,139900,146900,149900,155000,159900,159900,159900,159900,159900
"Georgia",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129500,129900,130000,132900,135000,139500,139900,139900,139900,140000,139900,139900,135500,134000,135552.5,139900,145000,147356,149800,149500,147900,145000,144900,139900,139800,139900,144500,147000,149900,149900,150000,150000,150000,150000,149900,149900,149000,149000,149645,150000,155900,159900,161110,164900,163900,163000,163165
"North Carolina",10,167500,169000,169900,169900,169500,168400,166532.5,164900,165000,159900,158000,154000,149900,149900,149999,150000,154900,156990,158750,156900,154900,153500,152200,150000,155900,155000,157900,156900,155000,154900,153900,154900,150000,153000,165000,165000,164900,165000,169000,169900,171000,174500,172990,173000,173900,172900,169500,169000,165000,165000,169000,169900,170000,171900,171500,171400,172500,170000,169900,169900,169900,170000,172500,175000,179900,179900,180000,179900,179900,179900,179900,179000,179900,179900,184900,188000,189000,189900,189900,189900,189800,189900
"New Jersey",11,289900,289900,295000,289900,287900,279900,279000,275000,274900,269900,269000,259900,250000,250000,250000,249900,259900,255000,250000,250000,249900,249900,248000,239900,240000,245000,249000,245000,245000,239900,234900,229900,229000,224900,249900,249500,249000,249900,253000,259000,264900,264900,259900,259900,259900,259500,255000,249999,250000,255000,263000,269000,274000,274900,270050,269637.5,269500,267900,264900,259000,259900,260000,269000,275000,279900,279900,282051,279200,277995,274999,270000,269000,264994.5,265000,275000,279900,284900,285000,279900,276500,277500,275000
"Virginia",12,199000,199500,199900,2e+05,199950,199900,199900,199900,199900,199000,190900,189000,183900,182500,184500,179900,184950,188000,185900,185000,185000,183000,179990,179000,178000,178500,180000,183900,185000,187500,184900,183500,179900,180000,195500,195000,194950,198970,199900,209000,209999,214400,211375,209900,209568.5,208500,199900,199900,199950,199950,209990,217000,221000,224900,224900,220000,222500,219900,218900,214950,210000,218900,221500,228000,229999,231900,229000,229900,229900,229450,225000,224990,224723,219900,229950,237500,239900,239900,239500,235000,235000,234990
"Washington",13,244900,244000,248162.5,245000,244500,244950,244999,240000,240000,225900,219500,210000,199990,199900,199950,195000,195000,197500,199000,2e+05,199950,199900,199900,195000,194500,199000,199950,2e+05,206357,209999,209900,209500,205000,199950,229000,225000,223000,224990,229000,233000,239950,248000,249900,249000,249000,249000,239950,239950,234950,238900,240000,249900,250000,259900,259950,260000,259950,259000,249000,236150,240000,249950,259000,264000,269757,270000,269999,274950,274900,274899.5,270000,269000,265000,269000,272950,279900,289000,295000,298900,299000,297500,299000
"Massachusetts",14,275000,299000,299900,299900,299900,299900,299900,299000,299500,298950,293229,280000,279900,279997,279900,279900,285000,285400,281750,279900,279900,279000,269800,263500,264900,264900,269900,279900,279900,279900,279663,274900,279000,279000,299900,299000,295000,299900,309900,319900,324900,325000,324900,319900,319900,319900,319000,310000,314900,320000,325000,329900,339000,334900,329900,325000,325000,325000,324900,319000,319000,319900,325000,334900,339500,339900,339900,339000,339900,339000,331000,329000,325000,329900,345000,349900,359900,360000,359000,354900,359000,359900
"Indiana",15,119900,121000,124000,124900,124900,124900,121995,120995,121900,119900,119900,117500,115000,117900,119893,119900,119900,120000,120000,118900,114900,118000,118865,114900,113500,112500,114900,115000,117000,116000,115000,114900,114500,112900,119900,119000,117990,119900,120000,124900,124900,125000,125000,124900,124900,124675,120000,119900,119500,119900,124900,127900,129900,129900,129900,129900,129900,127900,125000,124000,124900,125000,129500,129900,130000,134500,133000,130900,132000,129900,129900,127000,126850,127900,129900,134500,135900,138900,137900,135000,135000,134900
"Arizona",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194500,199000,199000,199900,203250,207000,208900,209500,205000,205000,204800,205000,2e+05,206900,213400,215000,216900,220000,224900,223970,219900,224900,224950,227000,229500,229900,229925,225000,229900,231990,234800,234700,233000,232000,230000,232500
