"RegionName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"Tennessee",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719540229885058,0.726232394366197,0.75,0.727050997782705,0.7,0.695,0.7,0.731578947368421,0.795,0.772727272727273,0.786527514231499,0.772100386100386,0.776645284581604,0.769662113587347,0.769230769230769,0.781863719791985,0.801470588235294,0.821476317799847,0.825485865724382,0.839185393258427,0.849613987284287,0.875,0.890776699029126,0.882352941176471,0.914868105515588,0.937926330150068,0.958857417589916,0.95633804660906,0.978260869565217,0.991249340616332,1.04736842105263,1.0380608974359,1.04881266490765,1.04925975111898,1.13732928679818,1.04278177179963,1.04481998530492,1.01513513513514
"Missouri",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762828947368421,0.818354868481772,0.784883720930233,0.791666666666667,0.790929203539823,0.794935897435897,0.8,0.784210526315789,0.771428571428571,0.79,0.791666666666667,0.830662891405729,0.833333333333333,0.833333333333333,0.875,0.889982110912343,0.897435897435897,0.90625,0.918958351625838,0.90682116698947,0.929238985313752,0.898203592814371,0.903846153846154,0.916666666666667,0.938318658858333,0.951536643026005,0.954545454545455,0.916666666666667,0.972222222222222,0.930232558139535,0.973303670745273,0.917177914110429
"Maryland",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51951712196999,1.54970760233918,1.54084158415842,1.49228130360206,1.51728110599078,1.46067533243687,1.44132200967268,1.48786217697729,1.51471984805318,1.54357204486626,1.55753040224509,1.56197600006727,1.59146341463415,1.61721068249258,1.62162162162162,1.62656554459863,1.65757575757576,1.58888888888889,1.56601123595506,1.55957943925234,1.54143019296254,1.51213618368963,1.5470297029703,1.57219251336898,1.59550561797753,1.58790697674419,1.59186046511628,1.58333333333333,1.59776330948339,1.58428475486904,1.5843023255814,1.60403010915583,1.59449541284404,1.62218890554723,1.625,1.65,1.66176470588235,1.6526379048583,1.61882099012247,1.61278964107224,1.56860465116279,1.54937163375224,1.55822792705137
"Wisconsin",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.852606951871658,0.835064655172414,0.84,0.85,0.853333333333333,0.831202046035806,0.833333333333333,0.8625,0.939101390922401,0.908484848484848,0.857535052456123,0.8613074204947,0.9,0.935114503816794,0.936307251908397,0.9033203125,0.936249900390469,0.9,0.963721804511278,1.04,1.05093355670242,1.05304347826087,1.04695652173913,1.00880203150201,1.01980258727172,1.01733703190014,1.02908442604095,1.03448275862069,1.02558822286994,1.03,1.04695652173913,1.08428571428571,1.04581673306773,1.05013550135501,1.05027783471112,1.07940687361419,1.075,1.09126984126984,1.07831325301205,1.06339285714286,1.02538600657939,1.12366017512077,1.05833333333333
"Minnesota",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07586206896552,1.08345136921624,1.05914149443561,1.02781153336279,1.012487642127,1.08695652173913,1.11019736842105,1.11637347767253,1.09756097560976,1.1,1.13236771848768,1.14285714285714,1.16252821670429,1.165,1.175,1.17871660859466,1.21076233183856,1.20151371807001,1.17042115572968,1.16666666666667,1.17884405670665,1.16826568265683,1.20833333333333,1.22119815668203,1.22857142857143,1.23450704225352,1.24472222222222,1.25,1.25249281395579,1.27137970353478,1.26601671309192,1.325,1.3384476534296,1.36116152450091,1.3692443598804,1.38223721617831,1.3623046875,1.36417556346382,1.36666666666667,1.39198717948718,1.37320574162679,1.44067796610169,1.35901162790698
"Colorado",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14666666666667,1.16832318578246,1.14227642276423,1.1865671641791,1.19545454545455,1.17882616161832,1.15711598339388,1.21538461538462,1.21400638178693,1.23254678804778,1.24083041879652,1.25198159573356,1.30208333333333,1.34423251589464,1.37323943661972,1.39275766016713,1.44059869036483,1.44197386676783,1.46025062266501,1.47651006711409,1.5,1.47778357750171,1.55949699033084,1.53422279422279,1.55470351653804,1.55894081140496,1.58015392698685,1.58601253076174,1.59607490736426,1.60115606936416,1.58285163776493,1.625,1.63346303501946,1.61587442305527,1.62493063263041,1.63773387783099,1.63636363636364,1.66173412254039,1.67372881355932,1.66917293233083,1.69542122538293,1.65353260869565,1.59090909090909
"Alabama",21,,,,,,,,,,,,,0.629148936170213,0.699,0.729507481296758,0.641666666666667,0.629807692307692,0.638174458211976,0.65,0.669045495093666,0.633928571428571,0.651816653077864,0.700371057513915,0.643868394815553,0.650417493972486,0.681818181818182,0.775,0.769773688244894,0.779861796643633,0.755300100272167,0.754189944134078,0.736170212765957,0.730615373741182,0.75,0.725581395348837,0.763656633221851,0.791287878787879,0.768048469387755,0.756836659275684,0.774739583333333,0.846666666666667,0.805643879173291,0.770850763296572,0.755652947154472,0.755208333333333,0.740425531914894,0.755208333333333,0.755208333333333,0.725073099415205,0.715488215488216,0.728155339805825,0.740740740740741,0.733976124885216,0.755084472232981,0.775,0.782357790601814,0.79,0.779454022988506,0.830872018739353,0.829032258064516,0.810715734911057,0.75821398483572,0.769230769230769,0.778686549066507,0.78541958041958,0.776527777777778,0.771350318471338,0.785973397823458,0.815351265204309,0.777097902097902
"South Carolina",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9343441391155,0.911458333333333,0.893393393393393,0.875,0.882253342008754,0.865,0.877358490566038,0.862919132149901,0.888888888888889,0.892857142857143,0.898627819548872,0.914031007751938,0.930804738082794,0.984086294070349,0.949905482041588,0.965340413151004,1,0.969251336898396,0.964502164502165,0.984042553191489,0.984042553191489,0.977560975609756,0.984042553191489,1.00172860847018,1,1.12013986013986,1.18181818181818,1.07884615384615,1.07827873880505,1.05598859163173,1.07497962510187,1.12585969738652,1.01899256812552
"Louisiana",23,0.90625,0.944444444444444,0.909090909090909,0.96551724137931,0.96551724137931,0.956481481481481,0.94281045751634,0.959374178078083,0.921494306297932,0.901162790697674,0.87378640776699,0.883720930232558,0.917892156862745,0.922947857511616,0.922593754215567,0.882572227399814,0.889444444444444,0.899029126213592,0.883333333333333,0.883333333333333,0.883333333333333,0.888888888888889,0.883333333333333,0.868115942028985,0.864440078585462,0.864038221110913,0.916607732201792,0.896103896103896,0.936911487758945,0.937333333333333,0.97375,0.980392156862745,1,1,0.99375,1,0.99375,0.949083438685209,0.963362068965517,1,1.00656455142232,1,1,1,1,1.03359173126615,1.05520504731861,1.01926735231585,1,0.984619987721513,1,1.07323232323232,1.12444444444444,1.12,1.07569444444444,1.1,1.08333333333333,1.04321907600596,1.03896103896104,1.06666666666667,1.07010309278351,1.0818532474373,1.08333333333333,1.09415408312182,1.16,1.16772823779193,1.14285714285714,1.09853030405178,1.14877589453861,1.15369573719202
"Kentucky",24,,,,,,,,,,,0.65625,0.625,0.611111111111111,0.661111111111111,0.7,0.666666666666667,0.666666666666667,0.642857142857143,0.625,0.625,0.58077351739241,0.622093023255814,0.615961484113206,0.628810975609756,0.626905487804878,0.634782608695652,0.728096503195232,0.810650887573965,0.803513111520678,0.768453768453768,0.73953488372093,0.722222222222222,0.676229508196721,0.6875,0.733333333333333,0.706060606060606,0.694444444444444,0.742574257425743,0.819444444444444,0.853333333333333,0.918079096045198,0.763529411764706,0.8125,0.815602836879433,0.755208333333333,0.755208333333333,0.755208333333333,0.757575757575758,0.755208333333333,0.776666666666667,0.8,0.824242424242424,0.845804195804196,0.845804195804196,0.821428571428571,0.847272727272727,0.826286764705882,0.818181818181818,0.878787878787879,0.862218370883882,0.871666666666667,0.880122950819672,0.896662958843159,0.917647058823529,0.905555555555556,0.892197125256673,0.913212631956225,0.885714285714286,0.915348837209302,0.912666666666667
"Oregon",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02941176470588,1.04214559386973,0.997603211009174,1.05555555555556,1.02760736196319,1.01289451827243,1,0.992857142857143,1.0597783933518,1.07712765957447,1.07371225577265,1.10558305830583,1.15477629987908,1.19768756109482,1.21105527638191,1.20454545454545,1.22222222222222,1.24087591240876,1.21927236971485,1.21459096459096,1.20096153846154,1.18802521008403,1.2719649122807,1.26908508158508,1.27384479442798,1.29508196721311,1.33928571428571,1.38888888888889,1.41622340425532,1.4375,1.42967032967033,1.65833333333333,1.61363636363636,1.63994138311606,1.65833333333333,1.645,1.65567526605384,1.65909090909091,1.54152553727424,1.63189262023217,1.54285714285714,1.59484042553191,1.52892561983471
"Oklahoma",26,,,,,,0.722477064220184,0.666666666666667,0.655555555555556,0.592329545454545,0.695238095238095,0.703125,0.681041666666667,0.677083333333333,0.665333333333333,0.692561983471074,0.677416292170391,0.664414414414414,0.668965517241379,0.640394088669951,0.666666666666667,0.663805436337625,0.691108577942434,0.668421052631579,0.668421052631579,0.684166666666667,0.645833333333333,0.750268048606147,0.7996253942699,0.828239885801036,0.769858215179316,0.73279006596818,0.779558250324816,0.723472668810289,0.727179487179487,0.707553729456384,0.741421568627451,0.75,0.72972972972973,0.71875,0.734265734265734,0.742812465095499,0.734211692480626,0.720618556701031,0.72972972972973,0.719551282051282,0.720975609756098,0.71875,0.746166532582462,0.750284738041002,0.772797527047913,0.772222222222222,0.767543859649123,0.772408487204406,0.767543859649123,0.773972602739726,0.773972602739726,0.768049155145929,0.767543859649123,0.895104895104895,0.89873417721519,0.9,0.844594594594595,0.879773398829353,0.9,0.884848484848485,0.891003460207612,0.883799317838607,0.883333333333333,0.868055555555556,0.833333333333333
"Connecticut",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09090909090909,1.1443661971831,1.14705882352941,1.14224137931034,1.17214439655172,1.14795918367347,1.12466931216931,1.11329593802474,1.10862346872985,1.1,1.10555555555556,1.14285714285714,1.15314494074749,1.1875,1.20833333333333,1.2,1.2357789269554,1.23613664215686,1.21739130434783,1.18558616091511,1.2521343198634,1.22222222222222,1.2282196969697,1.27777777777778,1.33333333333333,1.33333333333333,1.33277777777778,1.32777777777778,1.27777777777778,1.22727272727273,1.26470588235294,1.21419881821342
"Iowa",28,,,,,0.833333333333333,0.689230769230769,0.75,0.74,0.695,0.695,0.691153846153846,0.740789473684211,0.709821428571429,0.702702702702703,0.788115631691649,0.79093799682035,0.791789819376026,0.817783882783883,0.770917466622531,0.820265379975875,0.833333333333333,0.815789473684211,0.79734219269103,0.766254940711462,0.796739130434783,0.787301587301587,0.833333333333333,0.864130434782609,0.86584657862377,0.85,0.85,0.833333333333333,0.833333333333333,0.895,0.857142857142857,0.840111301369863,0.85,0.85,0.85,0.854166666666667,0.886936090225564,0.934313725490196,0.904513888888889,0.909090909090909,0.892857142857143,0.865384615384615,0.893095238095238,0.892857142857143,0.895061728395062,0.909722222222222,0.915651250439171,0.938053097345133,0.9375,0.9375,0.92824320759694,0.909989316239316,0.875,0.875,0.930232558139535,0.909795630725863,0.935534591194969,0.966666666666667,0.961775585696671,0.946969696969697,0.966730523627075,0.956989247311828,0.974764646299138,0.977805086192183,0.964646464646465,0.949020516789663
"Mississippi",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735250737463127,0.753451358327691,0.75,0.726363636363636,0.720930232558139,0.720930232558139,0.709393346379648,0.7,0.707269155206287,0.695,0.685515104570101,0.674539245953784,0.7,0.724568965517241,0.743933588761175,0.754422348484848,0.771276595744681,0.751818181818182,0.75,0.745619727449708,0.732600732600733,0.7245,0.744154495990836,0.745267857142857,0.761696428571428,0.727272727272727,0.748214285714286,0.740909090909091,0.740384615384615,0.740258097165992,0.710666666666667,0.713839285714286,0.704663212435233,0.726369863013699,0.735294117647059,0.75,0.771428571428571,0.770905923344948,0.791952054794521,0.770547945205479,0.76404399323181,0.770547945205479,0.762922198360016
"Arkansas",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.726114649681529,0.677257525083612,0.602150537634409,0.625,0.681306306306306,0.672304884896126,0.661243386243386,0.661111111111111,0.655101744186046,0.666742013261001,0.690909090909091,0.7,0.703225806451613,0.720514319111631,0.685483870967742,0.685963521015067,0.669733471873188,0.664251207729469,0.666173570019724,0.651041666666667,0.68,0.707925200356189,0.739717846195858,0.735536275507946,0.733333333333333,0.725,0.736842105263158,0.696040372670807,0.754911131898971,0.75,0.745833333333333,0.771985760315975,0.779767233661594,0.791666666666667,0.787037037037037,0.8,0.773860705073087,0.778413536776213,0.787652011225444,0.761316872427984
"Kansas",31,,,,,,,,,0.668539325842697,0.625166666666667,0.592920353982301,0.595968249019836,0.622222222222222,0.666666666666667,0.676895306859206,0.67276929331495,0.689655172413793,0.666666666666667,0.631989615428506,0.679463741620963,0.666666666666667,0.660188679245283,0.683374384236453,0.658256302521008,0.619791666666667,0.656934306569343,0.744751082251082,0.772138228941685,0.786924939467312,0.786924939467312,0.773924458368265,0.78125,0.738823529411765,0.757440476190476,0.741935483870968,0.748847926267281,0.744424019607843,0.723303167420814,0.723529411764706,0.752380952380952,0.771428571428571,0.760869565217391,0.765475964020761,0.791666666666667,0.792388868005959,0.805902777777778,0.825,0.819047619047619,0.818181818181818,0.859607616194626,0.864517543859649,0.860969387755102,0.882352941176471,0.875451263537906,0.861344537815126,0.844827586206897,0.829166666666667,0.828571428571429,0.866686590954373,0.847098214285714,0.842859942513718,0.838709677419355,0.856666666666667,0.843752769162605,0.865523465703971,0.837468982630273,0.863143382352941,0.866666666666667,0.882638215324927,0.865217391304348
"Utah",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.933830633702756,0.964285714285714,0.888835160111756,0.909090909090909,0.902610441767068,0.8,0.832666666666667,0.854810996563574,0.843808085501859,0.825242718446602,0.825121359223301,0.817647058823529,0.833333333333333,0.857142857142857,0.843023255813954,0.852293577981651,0.852941176470588,0.842307692307692,0.848076923076923,0.853571428571429,0.879893238434164,0.895205282802182,0.898692810457516,0.915384615384615,0.91251946395949,0.903286384976526,0.92375,0.945092755911139,1,0.972412480974125,1,1.03566138855055,1.01941747572816,1.04761904761905,1.0625,1.05527138391589,1.06966025188283,1.07372256762877,1.04166666666667,1.03748326639893,1.07361963190184,1.06521739130435,1.07263157894737
"Nevada",33,,,,,,,,,,,,,,0.6825,0.67755293167086,0.688936295342824,0.707702435813035,0.666822139303483,0.636363636363636,0.638888888888889,0.677083333333333,0.668286755771567,0.678571428571429,0.677966101694915,0.714285714285714,0.686397442989735,0.756521739130435,0.795454545454545,0.814176245210728,0.754666666666667,0.805555555555556,0.776452399751761,0.731069164273777,0.729472140762463,0.74331550802139,0.729790419161677,0.726942148760331,0.729295259260121,0.727030872246533,0.740009866798224,0.746690561529271,0.746882599472241,0.761038961038961,0.785942249240122,0.775027036770007,0.762094102054341,0.770255052551854,0.772727272727273,0.772144522144522,0.785087719298246,0.800711743772242,0.828308344198175,0.847505027652086,0.861043631889453,0.879474602650568,0.87934393076477,0.873684210526316,0.883825742703835,0.974590029248414,1.02662256450764,0.995439003693721,0.984188311688312,1.0249621785174,1.01571815718157,1.02040816326531,0.981272533738249,0.892575039494471,0.884244372990354,0.936893203883495,0.995703088981097
"New Mexico",34,,,,,,,,,,,,,,,0.878097049449985,0.875912408759124,0.909090909090909,0.808189655172414,0.762887989203779,0.766712580348944,0.772727272727273,0.797991071428571,0.777777777777778,0.772442972774099,0.777777777777778,0.793333333333333,0.853575499735374,0.850764192139738,0.861148197596796,0.81,0.894285714285714,0.881317315658658,0.892337536372454,0.869342935894016,0.835787971333877,0.891980360065466,0.833333333333333,0.831202046035806,0.8125,0.833333333333333,0.860958485958486,0.889893420176153,0.889422610383309,0.893284152801612,0.85,0.860440713536201,0.85,0.875675866949752,0.863636363636364,0.891410048622366,0.894632206759443,0.891428571428571,0.916666666666667,0.925,0.94475138121547,0.923076923076923,0.928571428571429,0.923076923076923,0.923494983277592,0.935294117647059,0.982415902140673,0.954861111111111,0.984274259965175,0.970930232558139,0.977912571662572,0.925,0.941335152341974,0.975352139092597,0.980603448275862,0.962962962962963
