"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10"
"New Jersey",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699,2500,2450,2400,2285,2400,2450,2500,2500,2500,2600,2600,2500,2500,2500,2500,2475,2370,2400,2400,2500,2500,2550,2500,2600,2500,2500,2500,2450,2400,2400,2500,2500,2450,2500,2600,2500,2400,2300,2400
"Virginia",12,1600,1650,1795,1800,1850,1950,1800,1795,1800,1800,1800,1795,1750,1799,1812.5,1895,1900,1895,1850,1800,1795,1795,1750,1750,1750,1795,1795,1800,1850,1850,1800,1800,1795,1795,1795,1795,1775,1800,1850,1850,1895,1900,1900,1895,1895,1850,1850,1800,1795,1800,1800,1950,1995,1995,1975,1950,1900,1900,1850,1850,1885,1895,1950,1995,2000,2000,2000,1970,1900,1900,1900,1850,1850,1895,1900,1950,1985,2000,1999.5,1950,1950
"Washington",13,,1795,1800,1925,1825,1925,1900,1885,1900,1900,1725,1647.5,1650,1695,1700,1750,1750,1750,1700,1695,1695,1675,1600,1647,1600,1695,1695,1695,1695,1700,1700,1695,1695,1650,1600,1595,1600,1650,1695,1695,1695,1700,1735,1750,1700,1725,1695,1672.5,1650,1650,1675,1745,1750,1795,1795,1795,1785,1750,1727.5,1750,1750,1795,1800,1850,1869.5,1900,1950,1895,1895,1873,1895,1895,1895,1900,1975,1995,1950,2058,2100,2000,2050
"Massachusetts",14,,,,,,,,,,,,,,,,,,,2500,2400,2300,2400,2500,2800,2800,2950,3000,3000,2900,2800,2800,2799,2800,2800,2900,3200,3200,3200,3150,3200,3200,3100,3000,3000,2975,2950,3000,3200,3300,3300,3350,3300,3299,3200,3200,3200,3000,3000,3200,3550,3500,3500,3400,3400,3300,3300,3200,3200,3200,3200,3400,3600,3650,3600,3600,3500,3500,3400,3400,3350,3200
"Indiana",15,,,,,,,1772.5,1775,1750,1625,1525,1400,1395,1350,1400,1350,1275,1300,1300,1295,1250,1275,1295,1395,1395,1300,1295,1200,1200,1225,1250,1250,1250,1195,985,995,1120,1100,1100,1195,1200,1250,1295,1275,1275,1237.5,1295,1262.5,1240,1225,1250,1300,1299,1300,1300,1300,1295,1275,1250,1275,1295,1295,1295,1295,1295,1250,1245,1275,1295,1275,1250,1245,1250,1300,1325,1325,1250,1295,1300,1345,1295
"Arizona",16,,1875,1800,1662.5,1600,1450,1495,1400,1400,1395,1375,1295,1295,1295,1300,1300,1295,1250,1250,1200,1200,1195,1200,1200,1200,1250,1295,1295,1295,1295,1250,1245,1200,1200,1200,1200,1200,1250,1250,1250,1250,1250,1195,1200,1200,1200,1200,1200,1200,1200,1200,1300,1300,1300,1300,1295,1295,1295,1295,1300,1350,1400,1450,1485,1475,1400,1399,1395,1375,1350,1395,1395,1395,1450,1475,1450,1450,1450,1400,1395,1395
"Tennessee",17,,,,1800,1800,1800,1700,1700,1795,1800,1700,1500,1500,1500,1650,1650,1695,1600,1595,1545,1495,1495,1500,1595,1500,1625,1590,1595,1595,1550,1500,1500,1495,1495,1400,1397.5,1450,1495,1425,1395,1400,1495,1450,1400,1400,1400,1450,1400,1300,1347.5,1350,1405,1450,1495,1495,1450,1395,1425,1425,1450,1475,1450,1475,1450,1475,1495,1450,1450,1425,1442.5,1450,1399,1450,1497.5,1499,1500,1500,1550,1500,1500,1500
"Missouri",18,,,,,,,,,,,,,,,,,,,,,,,,,1450,1400,1350,1300,1400,1425,1400,1350,1350,1295,1250,1150,1100,1200,1100,1195,1100,1200,1179.5,1075,1195,1100,1100,1075,1000,1037.5,1075,1200,1200,1250,1250,1200,1200,1150,1050,1199,1150,1150,1110,1200,1250,1200,1200,1199.5,1150,1150,1100,1100,1150,1190,1199,1225,1200,1275,1200,1200,1300
"Maryland",19,2100,2072.5,2000,2000,2150,2100,2100,2000,2000,2000,2097.5,2000,2000,2000,2000,2190,2192.5,2200,2100,2100,2100,2100,2037.5,2000,1995,2000,1895,1942.5,2000,2000,2000,2000,1980,1950,2000,1985,1975,2000,2000,2000,2000,2000,2100,2095,2000,2000,2100,2100,2000,2000,2000,2150,2183,2195,2150,2100,2099.5,2000,2060,2100,2095,2200,2200,2200,2200,2200,2200,2195,2100,2125,2100,2100,2100,2150,2200,2100,2197.5,2250,2195,2100,2115
"Wisconsin",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140,1150,1140,1162.5,1195,1150,1140,1174,1175,1200,1200,1250,1200,1250,1275,1200,1200,1295,1140,1140,1140,1220,1250,1295,1295,1300,1200,1200,1200,1200,1250,1200,1300
"Minnesota",21,,,,,,,,,,,,,,,,,,,,,1595,1535,1495,1500,1500,1500,1550,1596,1650,1650,1650,1600,1597,1550,1549.5,1500,1500,1500,1595,1600,1695,1600,1600,1649,1650,1695,1675,1650,1600,1595,1595,1650,1695,1695,1750,1699,1600,1650,1650,1650,1650,1695,1750,1775,1750,1750,1745,1699,1695,1700,1700,1700,1695,1700,1695,1745,1695,1700,1750,1700,1750
"Colorado",22,,,1850,1672.5,1650,1595,1500,1637.5,1650,1500,1572.5,1800,1612.5,1600,1699,1650,1600,1675,1700,1695,1650,1595,1550,1500,1595,1662.5,1700,1600,1600,1650,1600,1600,1575,1600,1650,1750,1725,1695,1700,1695,1650,1695,1700,1695,1650,1675,1695,1700,1695,1682.5,1700,1795,1795,1795,1795,1850,1895,1825,1800,1895,1900,1995,1999,2095,2000,2000,2095,2095,2095,2095,2150,2200,2200,2195,2200,2150,2200,2150,2250,2100,2000
"Alabama",23,,,1495,1412.5,1325,1372.5,1400,1412.5,1400,1447.5,1495,1495,1375,1495,1495,1450,1350,1385,1400,1395,1395,1400,1350,1350,1350,1350,1200,1200,1350,1395,1300,1300,1300,1400,1262.5,1250,1300,1350,1395,1350,1300,1300,1300,1395,1300,1290,1325,1295,1250,1200,1200,1325,1400,1400,1350,1350,1350,1350,1362.5,1350,1300,1385,1350,1455,1425,1400,1395,1350,1350,1385,1375,1395,1400,1400,1400,1400,1500,1450,1495,1450,1400
"South Carolina",24,1700,1700,1600,1595,1595,1550,1500,1500,1500,1500,1500,1485.5,1475,1425,1500,1500,1500,1475,1450,1450,1395,1385,1350,1450,1400,1450,1400,1397.5,1425,1400,1400,1400,1395,1395,1400,1395,1395,1400,1400,1400,1450,1495,1475,1495,1485,1460,1495,1495,1450,1450,1400,1450,1495,1497,1550,1500,1495,1495,1495,1500,1500,1500,1500,1500,1500,1550,1550,1500,1500,1500,1500,1550,1600,1595,1575,1595,1595,1600,1595,1595,1550
"Louisiana",25,,,,,,,,,,,,1850,1800,1700,1600,1700,1775,1700,1700,1675,1495,1475,1500,1500,1700,1600,1500,1495,1500,1500,1450,1450,1495,1400,1397.5,1350,1450,1500,1325,1475,1385,1400,1312.5,1500,1500,1500,1500,1500,1500,1500,1500,1700,1500,1595,1597.5,1647,1597.5,1547.5,1500,1500,1600,1700,1600,1650,1650,1700,1795,1700,1650,1650,1600,1600,1575,1625,1700,1650,1550,1667.5,1600,1500,1500
"Kentucky",26,,,,,,,,,,,,,,,1547.5,1547.5,1400,1500,1500,1300,1400,1400,1350,1395,1495,1550,1495,1395,1500,1400,1300,1400,1375,1392.5,1287.5,1280,1300,1400,1395,1395,1350,1395,1395,1400,1495,1385,1475,1400,1395,1400,1399,1500,1475,1495,1400,1497,1495,1500,1500,1500,1550,1550,1550,1500,1500,1500,1500,1444.5,1400,1475,1500,1495,1495,1500,1595,1550,1450,1500,1499,1362.5,1350
"Oregon",27,,,,,,,,,,,,,1195,1195,1295,1300,1300,1445,1450,1495,1495,1495,1440.5,1397.5,1300,1400,1462.5,1475,1495,1500,1500,1495,1475,1450,1350,1395,1395,1425,1395,1400,1450,1530,1595,1600,1600,1595,1590,1500,1500,1495,1550,1595,1600,1650,1700,1795,1750,1700,1695,1695,1795,1795,1797.5,1770,1800,1845,1820,1895,1895,1800,1800,1800,1800,1862.5,1950,1895,1850,1932.5,1995,1995,1950
"Oklahoma",28,,,,,,,,,,,,,,,,,,1400,1350,1350,1300,1322.5,1250,1195,1287.5,1399,1295,1295,1400,1397.5,1400,1350,1362.5,1395,1325,1300,1395,1400,1495,1495,1500,1500,1500,1499.5,1500,1595,1550,1495,1425,1397.5,1400,1495,1495,1495,1500,1495,1500,1495,1445,1445,1497.5,1500,1545,1525,1495,1495,1495,1450,1400,1400,1412.5,1450,1495,1450,1425,1425,1495,1450,1450,1395,1385
"Connecticut",29,1825,2000,2300,2325,2500,2300,2200,2000,2000,1875,2000,2000,2000,2300,2500,2600,2600,2500,2350,2200,2100,2000,2000,2000,2100,2300,2400,2480,2500,2400,2200,2250,2200,2100,2100,2000,2200,2100,2050,2250,2250,2200,2125,2100,2000,1950,1900,1800,1800,1850,1950,2100,2200,2200,2100,2000,2000,2000,1800,2000,2000,2075,2200,2200,2200,2200,2100,2095,2100,2000,1974,1962,2000,2000,2100,2200,2200,2200,2172.5,2000,2000
"Kansas",30,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1550,1600,1550,1437.5,1350,1300,1350,1467.5,1450,1300,1350,1400,1485,1412.5,1400,1365,1450,1350,1395,1350,1300,1250,1300,1300,1425,1500,1500,1420,1400,1450,1450,1395,1400,1375,1440,1440,1495,1450,1485,1450,1395,1300,1350,1325,1385,1387.5,1350,1400,1450,1400,1450,1300,1300,1395
"Utah",31,,,,,,,,,,,,1290,1200,1200,1195,1200,1200,1250,1250,1210,1250,1237.5,1200,1200,1250,1275,1250,1250,1250,1200,1250,1295,1250,1225,1210,1200,1250,1260,1300,1295,1295,1300,1300,1300,1300,1300,1295,1295,1295,1295,1300,1305,1300,1295,1300,1300,1310,1350,1325,1310,1349.5,1350,1325,1350,1350,1350,1350,1350,1350,1350,1350,1340,1395,1450,1400,1400,1435,1450,1450,1425,1450
"Nevada",32,,1600,1399,1400,1375,1350,1495,1549,1572.5,1550,1450,1400,1397.5,1395,1395,1450,1400,1400,1400,1400,1395,1395,1375,1395,1350,1395,1395,1350,1385,1385,1350,1350,1350,1325,1300,1300,1300,1350,1350,1350,1350,1365,1385,1395,1395,1395,1395,1350,1350,1375,1375,1395,1395,1400,1400,1400,1400,1399,1399,1400,1400,1449,1495,1495,1495,1495,1495,1487.5,1450,1475,1450,1450,1495,1525,1500,1500,1550,1500,1500,1485,1495
"New Mexico",33,,,,,,,,,,,,,,,,,1450,1450,1450,1400,1325,1295,1275,1295,1300,1375,1367.5,1375,1300,1350,1350,1297.5,1295,1295,1300,1350,1397.5,1397.5,1300,1300,1300,1300,1300,1300,1300,1295,1295,1285,1250,1250,1250,1300,1300,1300,1300,1295,1250,1237.5,1263,1250,1250,1295,1300,1325,1300,1300,1300,1295,1275,1250,1295,1295,1312.5,1329.5,1325,1395,1350,1325,1334,1317,1300
"West Virginia",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.5,1475,1450,1450,1350,1395,1375,1400,1395,1300,1300,1350,1350,1395,1372.5,1350,1375,1497.5,1500,1475,1450,1350,1350,1350,1525,1500,1350,1350,1350,1305,1350,1400,1362.5,1400,1400,1200,1322.5,1285,1400,1425,1350
"Nebraska",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1300,1200,1350,1200,1200,1195,1175,1347.5,1300,1295,1210,1225,1325,1200,1299,1300,1295,1250,1372.5,1350,1350,1245,1250,1300,1250,1300,1325,1395,1325,1300,1387.5,1300,1300,1425,1350,1350,1490,1387.5,1250,1325
"Idaho",36,,,,,,,,,,,,1095,1050,1172.5,1100,1100,1012.5,1050,1095,1050,1095,1050,997.5,995,1000,1035,1000,1050,1100,1095,1095,1095,1100,1095,1100,1090,1095,1100,1200,1200,1175,1150,1150,1195,1195,1185,1195,1150,1150,1175,1195,1224.5,1250,1250,1250,1200,1200,1250,1195,1195,1200,1200,1300,1280,1250,1250,1250,1195,1175,1195,1200,1199.5,1250,1250,1350,1295,1385,1295,1325,1300,1375
"Hawaii",37,,,,,,,,,,,,,,,2950,2800,2800,2825,2675,2675,2725,2600,2525,2500,2500,2600,2600,2600,2625,2700,2697.5,2700,2747.5,2825,2500,2500,2800,2600,2800,2825,2900,2700,2600,2700,2700,2600,2600,2500,2475,2500,2532.5,2700,3000,3000,2800,2700,2800,2832.5,3000,2900,2950,2850,3000,3100,3000,3000,2950,3000,3000,3100,3200,3000,2950,3100,3100,3100,3350,3100,3000,3000,3000
"New Hampshire",38,,,,,,,,,,,,,,,,,,2000,1950,1795,1650,1795,1800,1862.5,1700,1800,1922.5,2000,2000,2000,1995,1997.5,1900,2000,2000,2000,1995,1850,1875,2000,2000,2000,1997.5,1900,1800,1800,1875,1800,1750,1700,1797.5,2000,1895,1995,1900,1722.5,1800,1800,1800,1600,1600,1750,1900,2000,2000,2000,1925,1950,1800,1850,1895,1800,1800,1800,1950,1875,1900,1800,1975,1800,1750
"Rhode Island",39,,,,,,,,,,,,,,,,,,,,,2000,2000,1900,2000,2000,1912.5,2000,2000,2000,2000,2000,2000,2000,1900,2100,2000,2200,2100,2100,2000,2000,2000,1900,1800,1877.5,2000,1997.5,1895,1900,1872.5,1899,1950,1900,1850,1800,1800,1900,1950,1900,2000,2100,2100,2100,2012.5,2000,2000,1995,1950,2000,2000,2000,2200,2200,2200,2200,2000,2000,2000,1950,2200,2100
"Montana",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1395,1400,1400,1395,1300,1300,1200,1250,1325,1200,1150,1150,1195,1350,1350,1299,1295,1337.5,1300,1295,1350,1297.5,1397.5,1400,1350,1395,1395,1350,1395,1300,1272.5,1200,1272.5,1300,1397.5,1300,1350,1497.5,1410,1400,1350,1450
"Delaware",41,,,,,,,,,,,,1650,1600,1600,1600,1600,1500,1600,1650,1600,1690,1650,1695,1675,1600,1500,1650,1650,1600,1700,1625,1650,1650,1600,1650,1697,1700,1600,1700,1725,1790,1800,1795,1750,1700,1700,1699,1700,1495,1462.5,1500,1725,1625,1700,1712.5,1712.5,1747.5,1700,1700,1700,1750,1662.5,1700,1762.5,1750,1750,1737.5,1737.5,1650,1650,1700,1700,1775,1750,1775,1700,1749.5,1795,1750,1795,1700
"Alaska",42,,,,,,,,,,,,,,,,,,2100,2100,2100,1975,1910,2000,2000,2100,2045,2000,2065,2100,2100,1800,1950,2150,1840,1850,1850,1970,1797.5,1800,2100,2145,2250,2100,2000,2000,1900,1875,1750,1750,1785,1795,2000,2100,2090,2100,2000,2050,2072.5,2100,2150,2086.5,2073,1962.5,2300,2200,2200,2100,2100,2200,2100,2100,2150,2172.5,2200,2100,2195,1947.5,2100,2200,2190,1900
"District of Columbia",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150,3075,2960,3047.5,2970,2800,2772.5,2595,2800,2800,2800,2975,3400,3400,3150,3000,2850,2850,3000,3200,3494,3200,3410,3300,3500,3550,3200,3350
